text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,has_truncation,has_mention,has_hashtag,has_url,has_unicode,has_engagement,has_html,llm_completed_text,llm_status,regex_text,processed_text_v2
"Akun parodi @kdrama_menfess Admin org Medan juga, sesama warga Sumut kita Stay safe ya admin dan semuanya Emang Medan lagi banjir sekarang sampai UNIMED juga kan 5 2 237",akun parodi membalas admin org medan juga sesama warga sumut kita stay safe ya admin dan semuanya emang medan lagi banjir sekarang sampai unimed juga kan rb,2025-11-27,banjir lagi ya,akun parodi balas admin org medan sama warga sumut stay safe admin semua emang medan banjir sekarang unimed kan ,negatif,0,,False,True,False,False,False,False,False,"Akun parodi @kdrama_menfess Admin org Medan juga, sesama warga Sumut kita Stay safe ya admin dan semuanya Emang Medan lagi banjir sekarang sampai UNIMED juga kan 5 2 237",unchanged,"Akun parodi Admin org Medan juga, sesama warga Sumut kita Stay safe ya admin dan semuanya Emang Medan lagi banjir sekarang sampai UNIMED juga kan","Akun parodi Admin orang Medan juga, sesama warga Sumut kita Stay safe ya admin dan semuanya Memang Medan lagi banjir sekarang sampai UNIMED juga kan"
"Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga.",semoga warga tapanuli sibolga aceh padang papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga,2025-11-29,Tapanuli,moga warga tapanuli sibolga aceh padang papua daerah aku sebut hubung keluarga,netral,1,,False,False,False,False,False,False,False,"Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga.",unchanged,"Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga.","Semoga warga Tapanuli, Sibolga, Aceh, Padang, Papua dan daerah yang tidak bisa aku sebutkan dapat terhubung kembali dengan keluarga."
Kapolres Aceh Tamiang AKBP Muliadi pastikan tidak ada mayat di mobil yang terparkir di Kuala Simpang. Mobil-mobil tersebut milik korban banjir yang belum diambil. Pencarian korban terus dilakukan. #AcehTamiang #BanjirAceh #EvakuasiBanjir #InfoAceh #TanggapBencana 1 287,kapolres aceh tamiang akbp muliadi pastikan tidak ada mayat di mobil yang terparkir di kuala simpang mobil mobil tersebut milik korban banjir yang belum diambil pencarian korban terus dilakukan acehtamiang banjiraceh evakuasibanjir infoaceh tanggapbencana,2025-12-09,banjir Aceh,kapolres aceh tamiang akbp muliadi pasti mayat mobil parkir kuala simpang mobil mobil sebut milik korban banjir ambil cari korban terus laku acehtamiang banjiraceh evakuasibanjir infoaceh tanggapbencana,netral,1,,False,False,True,False,False,False,False,Kapolres Aceh Tamiang AKBP Muliadi pastikan tidak ada mayat di mobil yang terparkir di Kuala Simpang. Mobil-mobil tersebut milik korban banjir yang belum diambil. Pencarian korban terus dilakukan. #AcehTamiang #BanjirAceh #EvakuasiBanjir #InfoAceh #TanggapBencana 1 287,unchanged,Kapolres Aceh Tamiang AKBP Muliadi pastikan tidak ada mayat di mobil yang terparkir di Kuala Simpang. Mobil-mobil tersebut milik korban banjir yang belum diambil. Pencarian korban terus dilakukan. AcehTamiang BanjirAceh EvakuasiBanjir InfoAceh TanggapBencana,Kapolres Aceh Tamiang AKBP Muliadi pastikan tidak ada mayat di mobil yang terparkir di Kuala Simpang. Mobil-mobil tersebut milik korban banjir yang belum diambil. Pencarian korban terus dilakukan. AcehTamiang BanjirAceh EvakuasiBanjir InfoAceh TanggapBencana
"Keputusan Menko PM Abdul Muhaimin Iskandar membentuk Pokja Pemberdayaan Pascabencana banjir dan longsor di Aceh, Sumatera Barat, dan Sumatera Utara mendapat dukungan dari Anggota Komisi VIII DPR RI Fraksi PKB, Mahdalena. Sektor Ekonomi Wilayah Bencana Harus Berjalan, DPR Dukung Pokja Pemberdayaan - FPKB DPR RI 1 2 3 115",keputusan menko pm abdul muhaimin iskandar membentuk pokja pemberdayaan pascabencana banjir dan longsor di aceh sumatera barat dan sumatera utara mendapat dukungan dari anggota komisi viii dpr ri fraksi pkb mahdalena sektor ekonomi wilayah bencana harus berjalan dpr dukung pokja pemberdayaan fpkb dpr ri dari fraksipkb com,2026-01-08,banjir Sumatera Utara,putus menko pm abdul muhaimin iskandar bentuk pokja daya pascabencana banjir longsor aceh sumatera barat sumatera utara dapat dukung anggota komisi viii dpr ri fraksi pkb mahdalena sektor ekonomi wilayah bencana jalan dpr dukung pokja daya fpkb dpr ri fraksipkb com,positif,2,,False,False,False,False,False,False,False,"Keputusan Menko PM Abdul Muhaimin Iskandar membentuk Pokja Pemberdayaan Pascabencana banjir dan longsor di Aceh, Sumatera Barat, dan Sumatera Utara mendapat dukungan dari Anggota Komisi VIII DPR RI Fraksi PKB, Mahdalena. Sektor Ekonomi Wilayah Bencana Harus Berjalan, DPR Dukung Pokja Pemberdayaan - FPKB DPR RI 1 2 3 115",unchanged,"Keputusan Menko PM Abdul Muhaimin Iskandar membentuk Pokja Pemberdayaan Pascabencana banjir dan longsor di Aceh, Sumatera Barat, dan Sumatera Utara mendapat dukungan dari Anggota Komisi VIII DPR RI Fraksi PKB, Mahdalena. Sektor Ekonomi Wilayah Bencana Harus Berjalan, DPR Dukung Pokja Pemberdayaan - FPKB DPR RI","Keputusan Menko PM Abdul Muhaimin Iskandar membentuk Pokja Pemberdayaan Pascabencana banjir dan longsor di Aceh, Sumatera Barat, dan Sumatera Utara mendapat dukungan dari Anggota Komisi VIII DPR RI Fraksi PKB, Mahdalena. Sektor Ekonomi Wilayah Bencana Harus Berjalan, DPR Dukung Pokja Pemberdayaan - FPKB DPR RI"
"Ngeri juga lihat bencana alam kayak gini. Dampak krisis iklim emang enggak main-main. Kita sebagai anak muda harus lebih peka! Yok, mulai dari hal kecil! #BencanaAlam #Sumatra #Banjir #ClimateChange #MilenialBergerak 19",ngeri juga lihat bencana alam kayak gini dampak krisis iklim emang enggak main main kita sebagai anak muda harus lebih peka yok mulai dari hal kecil bencanaalam sumatra banjir climatechange milenialbergerak,2025-12-02,Dampak Banjir Sumatra,ngeri lihat bencana alam kayak gin dampak krisis iklim emang enggak main main anak muda lebih peka yok mulai kecil bencanaalam sumatra banjir climatechange milenialbergerak,positif,2,,False,False,True,False,False,False,False,"Ngeri juga lihat bencana alam kayak gini. Dampak krisis iklim emang enggak main-main. Kita sebagai anak muda harus lebih peka! Yok, mulai dari hal kecil! #BencanaAlam #Sumatra #Banjir #ClimateChange #MilenialBergerak 19",unchanged,"Ngeri juga lihat bencana alam kayak gini. Dampak krisis iklim emang enggak main-main. Kita sebagai anak muda harus lebih peka! Yok, mulai dari hal kecil! BencanaAlam Sumatra Banjir ClimateChange MilenialBergerak","Ngeri juga lihat bencana alam kayak begini. Dampak krisis iklim memang enggak main-main. Kita sebagai anak muda harus lebih peka! Yuk, mulai dari hal kecil! BencanaAlam Sumatra Banjir ClimateChange MilenialBergerak"
PMI Jakarta Selatan menerima donasi Rp533 juta untuk bantuan bagi warga yang terdampak banjir Aceh dan Sumatera sebagai upaya solidaritas kemanusiaan. PMI Jaksel terima donasi Rp533 juta untuk bantuan Aceh-Sumatera 279,pmi jakarta selatan menerima donasi rp juta untuk bantuan bagi warga yang terdampak banjir aceh dan sumatera sebagai upaya solidaritas kemanusiaan pmi jaksel terima donasi rp juta untuk bantuan aceh sumatera dari antaranews com,2025-12-15,banjir Sumatera Selatan,pmi jakarta selatan terima donasi rp juta bantu warga dampak banjir aceh sumatera upaya solidaritas manusia pmi jaksel terima donasi rp juta bantu aceh sumatera antaranews com,positif,2,,False,False,False,False,False,False,False,PMI Jakarta Selatan menerima donasi Rp533 juta untuk bantuan bagi warga yang terdampak banjir Aceh dan Sumatera sebagai upaya solidaritas kemanusiaan. PMI Jaksel terima donasi Rp533 juta untuk bantuan Aceh-Sumatera 279,unchanged,PMI Jakarta Selatan menerima donasi Rp533 juta untuk bantuan bagi warga yang terdampak banjir Aceh dan Sumatera sebagai upaya solidaritas kemanusiaan. PMI Jaksel terima donasi Rp533 juta untuk bantuan Aceh-Sumatera,PMI Jakarta Selatan menerima donasi Rp533 juta untuk bantuan bagi warga yang terdampak banjir Aceh dan Sumatera sebagai upaya solidaritas kemanusiaan. PMI Jaksel terima donasi Rp533 juta untuk bantuan Aceh-Sumatera
Abis ngeliat video evakuasi korban banjir sumatera tanpa alat apa pun. Dasar pemerintah dodol 184,abis ngeliat video evakuasi korban banjir sumatera tanpa alat apa pun dasar pemerintah dodol,2025-12-01,evakuasi banjir,abis ngeliat video evakuasi korban banjir sumatera alat apa dasar perintah dodol,negatif,0,,False,False,False,False,False,False,False,Abis ngeliat video evakuasi korban banjir sumatera tanpa alat apa pun. Dasar pemerintah dodol 184,unchanged,Abis ngeliat video evakuasi korban banjir sumatera tanpa alat apa pun. Dasar pemerintah dodol,Habis melihat video evakuasi korban banjir sumatera tanpa alat apa pun. Dasar pemerintah dodol
@salam4jari Apa pentingnya sih kunjungan ke pakistan dibanding fokus ke penanganan banjir sumatra ... Haddeeeuuh. ....prestasi apa yg mau dipresentasikan dari Indonesia terkait perubahan iklim .... 116,membalas apa pentingnya sih kunjungan ke pakistan dibanding fokus ke penanganan banjir sumatra haddeeeuuh prestasi apa yg mau dipresentasikan dari indonesia terkait perubahan iklim,2025-12-09,penanganan banjir,balas apa penting sih kunjung pakistan banding fokus tangan banjir sumatra haddeeeuuh prestasi apa mau presentasi indonesia kait ubah iklim,negatif,0,,True,True,False,False,False,False,False,"@salam4jari Apa pentingnya sih kunjungan ke pakistan dibanding fokus ke penanganan banjir sumatra? Haddeeeuuh, prestasi apa yg mau dipresentasikan dari Indonesia terkait perubahan iklim.",completed,"Apa pentingnya sih kunjungan ke pakistan dibanding fokus ke penanganan banjir sumatra? Haddeeeuuh, prestasi apa yg mau dipresentasikan dari Indonesia terkait perubahan iklim.","Apa pentingnya sih kunjungan ke pakistan dibanding fokus ke penanganan banjir sumatra? Haddeeeuuh, prestasi apa yang mau dipresentasikan dari Indonesia terkait perubahan iklim."
"@tempodotco Air udah setinggi itu, udah porak poranda, korban berjatuhan, komunikasi susah, bantuan g bisa masuk, mau di monitor sampe kapan ? Sampe atap2 rumah itu g keliatan lagi, cuma keliatan air lumpur doang ?? 6",membalas air udah setinggi itu udah porak poranda korban berjatuhan komunikasi susah bantuan g bisa masuk mau di monitor sampe kapan sampe atap rumah itu g keliatan lagi cuma keliatan air lumpur doang,2025-11-30,air masuk rumah,balas air udah setinggi udah porak poranda korban jatuh komunikasi susah bantu g masuk mau monitor sampe kapan sampe atap rumah g liat cuma liat air lumpur doang,negatif,0,,False,True,False,False,False,False,False,"@tempodotco Air udah setinggi itu, udah porak poranda, korban berjatuhan, komunikasi susah, bantuan g bisa masuk, mau di monitor sampe kapan ? Sampe atap2 rumah itu g keliatan lagi, cuma keliatan air lumpur doang ?? 6",unchanged,"Air udah setinggi itu, udah porak poranda, korban berjatuhan, komunikasi susah, bantuan g bisa masuk, mau di monitor sampe kapan ? Sampe atap2 rumah itu g keliatan lagi, cuma keliatan air lumpur doang ??","Air sudah setinggi itu, sudah porak poranda, korban berjatuhan, komunikasi susah, bantuan enggak bisa masuk, mau di monitor sampai kapan ? Sampai atap2 rumah itu enggak kelihatan lagi, cuma kelihatan air lumpur doang ??"
"Pernyataan Prabowo mendukung ekspansi sawit tanpa takut deforestasi, tapi dikritik karena berisiko tingkatkan kerusakan hutan (Mongabay, UGM). Banjir Sumatra: WALHI tuding perusahaan & deforestasi memperburuk, sementara pemerintah sebut cuaca ekstrem penyebab utama (Jakarta",pernyataan prabowo mendukung ekspansi sawit tanpa takut deforestasi tapi dikritik karena berisiko tingkatkan kerusakan hutan mongabay ugm banjir sumatra walhi tuding perusahaan deforestasi memperburuk sementara pemerintah sebut cuaca ekstrem penyebab utama jakarta,2025-11-28,Penyebab Banjir Sumatra,nyata prabowo dukung ekspansi sawit takut deforestasi kritik risiko tingkat rusa hutan mongabay ugm banjir sumatra walhi tuding usaha deforestasi buruk perintah sebut cuaca ekstrem sebab utama jakarta,negatif,0,,False,False,False,False,False,False,False,"Pernyataan Prabowo mendukung ekspansi sawit tanpa takut deforestasi, tapi dikritik karena berisiko tingkatkan kerusakan hutan (Mongabay, UGM). Banjir Sumatra: WALHI tuding perusahaan & deforestasi memperburuk, sementara pemerintah sebut cuaca ekstrem penyebab utama (Jakarta",unchanged,"Pernyataan Prabowo mendukung ekspansi sawit tanpa takut deforestasi, tapi dikritik karena berisiko tingkatkan kerusakan hutan (Mongabay, UGM). Banjir Sumatra: WALHI tuding perusahaan & deforestasi memperburuk, sementara pemerintah sebut cuaca ekstrem penyebab utama (Jakarta","Pernyataan Prabowo mendukung ekspansi sawit tanpa takut deforestasi, tapi dikritik karena berisiko tingkatkan kerusakan hutan (Mongabay, UGM). Banjir Sumatra: WALHI tuding perusahaan & deforestasi memperburuk, sementara pemerintah sebut cuaca ekstrem penyebab utama (Jakarta"
"Akun komentar Proses evakuasi korban banjir & longsor Aceh, Sumut, Sumbar sedang berlangsung. Tim SAR menghadapi medan berat: sungai meluap, aliran deras, reruntuhan longsor. Meski tantangan besar, mereka tetap berjuang menyelamatkan korban secepat mungkin. : @/tama_fidi & tim 1 5 9 137",akun komentar proses evakuasi korban banjir longsor aceh sumut sumbar sedang berlangsung tim sar menghadapi medan berat sungai meluap aliran deras reruntuhan longsor meski tantangan besar mereka tetap berjuang menyelamatkan korban secepat mungkin tama fidi tim tampilkan lebih banyak,2025-12-04,evakuasi banjir,akun komentar proses evakuasi korban banjir longsor aceh sumut sumbar sedang langsung tim sar hadap medan berat sungai luap alir deras runtuh longsor meski tantang besar tetap juang selamat korban cepat mungkin tama fidi tim tampil lebih banyak,positif,2,,False,False,False,False,False,False,False,"Akun komentar Proses evakuasi korban banjir & longsor Aceh, Sumut, Sumbar sedang berlangsung. Tim SAR menghadapi medan berat: sungai meluap, aliran deras, reruntuhan longsor. Meski tantangan besar, mereka tetap berjuang menyelamatkan korban secepat mungkin. : @/tama_fidi & tim 1 5 9 137",unchanged,"Akun komentar Proses evakuasi korban banjir & longsor Aceh, Sumut, Sumbar sedang berlangsung. Tim SAR menghadapi medan berat: sungai meluap, aliran deras, reruntuhan longsor. Meski tantangan besar, mereka tetap berjuang menyelamatkan korban secepat mungkin. : @/tama_fidi & tim","Akun komentar Proses evakuasi korban banjir & longsor Aceh, Sumut, Sumbar sedang berlangsung. Tim SAR menghadapi medan berat: sungai meluap, aliran deras, reruntuhan longsor. Meski tantangan besar, mereka tetap berjuang menyelamatkan korban secepat mungkin. : @/tama_fidi & tim"
"@Aceh @inilahdotcom dan 9 lainnya Kalo gundulin hutan bikin banjir, nyawa melayang ga biadab ya... 5 173",membalas dan lainnya kalo gundulin hutan bikin banjir nyawa melayang ga biadab ya,2025-12-30,banjir Aceh,balas lain kalo gundulin hutan bikin banjir nyawa layang ga biadab,negatif,0,,True,True,False,False,False,False,False,"@Aceh @inilahdotcom dan 9 lainnya Kalo gundulin hutan bikin banjir, nyawa melayang ga biadab ya...",completed,"dan 9 lainnya Kalo gundulin hutan bikin banjir, nyawa melayang ga biadab ya...","dan 9 lainnya Kalo gundulin hutan bikin banjir, nyawa melayang tidak biadab ya..."
@kemenkumjabar Setiap laporan dari lapangan di Aceh menunjukkan progres positif. Kemenkum bangga atas kerja keras para taruna yang tak kenal lelah membantu warga membersihkan tumpukan material banjir yang masuk ke dalam rumah warga. Kemenkum Jabar - Asep Sutandar 1 1 39,membalas setiap laporan dari lapangan di aceh menunjukkan progres positif kemenkum bangga atas kerja keras para taruna yang tak kenal lelah membantu warga membersihkan tumpukan material banjir yang masuk ke dalam rumah warga kemenkum jabar asep sutandar,2026-01-12,banjir masuk rumah,balas lapor lapang aceh tunjuk progres positif kemenkum bangga atas kerja keras taruna tak kenal lelah bantu warga bersih tumpu material banjir masuk rumah warga kemenkum jabar asep sutandar,positif,2,,False,True,False,False,False,False,False,@kemenkumjabar Setiap laporan dari lapangan di Aceh menunjukkan progres positif. Kemenkum bangga atas kerja keras para taruna yang tak kenal lelah membantu warga membersihkan tumpukan material banjir yang masuk ke dalam rumah warga. Kemenkum Jabar - Asep Sutandar 1 1 39,unchanged,Setiap laporan dari lapangan di Aceh menunjukkan progres positif. Kemenkum bangga atas kerja keras para taruna yang tak kenal lelah membantu warga membersihkan tumpukan material banjir yang masuk ke dalam rumah warga. Kemenkum Jabar - Asep Sutandar,Setiap laporan dari lapangan di Aceh menunjukkan progres positif. Kemenkum bangga atas kerja keras para taruna yang tidak kenal lelah membantu warga membersihkan tumpukan material banjir yang masuk ke dalam rumah warga. Kemenkum Jabar - Asep Sutandar
"Lucu banget anak2 pada heboh keluar liatin pesawat lewat, gw kasih tau itu yang bawa bantuan ke aceh, sumbar sama sumut 31",lucu banget anak pada heboh keluar liatin pesawat lewat gw kasih tau itu yang bawa bantuan ke aceh sumbar sama sumut,2025-12-09,Sumbar,lucu banget anak heboh keluar liatin pesawat lewat gw kasih tau bawa bantu aceh sumbar sama sumut,positif,2,,False,False,False,False,False,False,False,"Lucu banget anak2 pada heboh keluar liatin pesawat lewat, gw kasih tau itu yang bawa bantuan ke aceh, sumbar sama sumut 31",unchanged,"Lucu banget anak2 pada heboh keluar liatin pesawat lewat, gw kasih tau itu yang bawa bantuan ke aceh, sumbar sama sumut","Lucu banget anak-anak pada heboh keluar perlihatkan pesawat lewat, saya kasih tau itu yang bawa bantuan ke aceh, sumbar sama sumut"
"Durian dihadiahkan oleh warga Desa Ekan, Gayo Lues, Aceh, kepada awak helikopter TNI Angkatan Udara yang mengantar logistik. + #Banjir #Aceh ##Cut 2 26 58",durian dihadiahkan oleh warga desa ekan gayo lues aceh kepada awak helikopter tni angkatan udara yang mengantar logistik banjir aceh cut rb,2025-12-26,#banjir,durian hadiah warga desa ekan gayo lues aceh awak helikopter tni angkat udara antar logistik banjir aceh cut ,positif,2,,False,False,True,False,False,False,False,"Durian dihadiahkan oleh warga Desa Ekan, Gayo Lues, Aceh, kepada awak helikopter TNI Angkatan Udara yang mengantar logistik. + #Banjir #Aceh ##Cut 2 26 58",unchanged,"Durian dihadiahkan oleh warga Desa Ekan, Gayo Lues, Aceh, kepada awak helikopter TNI Angkatan Udara yang mengantar logistik. + Banjir Aceh #Cut","Durian dihadiahkan oleh warga Desa Ekan, Gayo Lues, Aceh, kepada awak helikopter TNI Angkatan Udara yang mengantar logistik. + Banjir Aceh #Cut"
"Bapas Palembang Kemenimipas Sumsel: Aksi warga binaan tolong masyarakat terjebak banjir di Kuala Simpang, Kamis (18/12).",bapas palembang kemenimipas sumsel aksi warga binaan tolong masyarakat terjebak banjir di kuala simpang kamis,2025-12-18,banjir sumsel,bapas palembang kemenimipas sumsel aksi warga bina masyarakat jebak banjir kuala simpang kamis,negatif,0,,False,False,False,False,False,False,False,"Bapas Palembang Kemenimipas Sumsel: Aksi warga binaan tolong masyarakat terjebak banjir di Kuala Simpang, Kamis (18/12).",unchanged,"Bapas Palembang Kemenimipas Sumsel: Aksi warga binaan tolong masyarakat terjebak banjir di Kuala Simpang, Kamis (18/12).","Bapas Palembang Kemenimipas Sumsel: Aksi warga binaan tolong masyarakat terjebak banjir di Kuala Simpang, Kamis (18/12)."
"Satu keluarga di Marelan, Medan, ditemukan tew*s saat rumah mereka terendam banjir. Dugaan sementara penyebab kematian adalah ker*cunan asap genset. Polisi dan keluarga masih menunggu hasil autopsi untuk kepastian penyebab 1 61",satu keluarga di marelan medan ditemukan tew s saat rumah mereka terendam banjir dugaan sementara penyebab kematian adalah ker cunan asap genset polisi dan keluarga masih menunggu hasil autopsi untuk kepastian penyebab,2025-12-03,rumah terendam,satu keluarga marelan medan temu tew s rumah rendam banjir duga sebab mati ker cun asap genset polisi keluarga tunggu hasil autopsi pasti sebab,negatif,0,,False,False,False,False,False,False,False,"Satu keluarga di Marelan, Medan, ditemukan tew*s saat rumah mereka terendam banjir. Dugaan sementara penyebab kematian adalah ker*cunan asap genset. Polisi dan keluarga masih menunggu hasil autopsi untuk kepastian penyebab 1 61",unchanged,"Satu keluarga di Marelan, Medan, ditemukan tew*s saat rumah mereka terendam banjir. Dugaan sementara penyebab kematian adalah ker*cunan asap genset. Polisi dan keluarga masih menunggu hasil autopsi untuk kepastian penyebab","Satu keluarga di Marelan, Medan, ditemukan tew*s saat rumah mereka terendam banjir. Dugaan sementara penyebab kematian adalah ker*cunan asap genset. Polisi dan keluarga masih menunggu hasil autopsi untuk kepastian penyebab"
nangis terus gua setiap liat berita tentang banjir sumatera 46,nangis terus gua setiap liat berita tentang banjir sumatera,2025-12-07,banjir terus,nang terus gua liat berita banjir sumatera,negatif,0,,False,False,False,False,False,False,False,nangis terus gua setiap liat berita tentang banjir sumatera 46,unchanged,nangis terus gua setiap liat berita tentang banjir sumatera,menangis terus gua setiap lihat berita tentang banjir sumatera
"Kolaborasi antara pemerintah dan masyarakat menjadi kunci pemulihan Aceh dan Sumatra. Dengan gerak cepat dan kebijakan tepat, harapan kembali tumbuh untuk kehidupan yang lebih baik. #PemerintahHadir #AcehSumatraPulih #PemerintahSigapUntukAcehSumatra 19",kolaborasi antara pemerintah dan masyarakat menjadi kunci pemulihan aceh dan sumatra dengan gerak cepat dan kebijakan tepat harapan kembali tumbuh untuk kehidupan yang lebih baik pemerintahhadir acehsumatrapulih pemerintahsigapuntukacehsumatra,2026-01-12,Sumatra,kolaborasi perintah masyarakat jadi kunci pulih aceh sumatra gerak cepat bijak tepat harap tumbuh hidup lebih baik pemerintahhadir acehsumatrapulih pemerintahsigapuntukacehsumatra,positif,2,,False,False,True,False,False,False,False,"Kolaborasi antara pemerintah dan masyarakat menjadi kunci pemulihan Aceh dan Sumatra. Dengan gerak cepat dan kebijakan tepat, harapan kembali tumbuh untuk kehidupan yang lebih baik. #PemerintahHadir #AcehSumatraPulih #PemerintahSigapUntukAcehSumatra 19",unchanged,"Kolaborasi antara pemerintah dan masyarakat menjadi kunci pemulihan Aceh dan Sumatra. Dengan gerak cepat dan kebijakan tepat, harapan kembali tumbuh untuk kehidupan yang lebih baik. PemerintahHadir AcehSumatraPulih PemerintahSigapUntukAcehSumatra","Kolaborasi antara pemerintah dan masyarakat menjadi kunci pemulihan Aceh dan Sumatra. Dengan gerak cepat dan kebijakan tepat, harapan kembali tumbuh untuk kehidupan yang lebih baik. PemerintahHadir AcehSumatraPulih PemerintahSigapUntukAcehSumatra"
"STOP MBG SEBULAN TRUS DANANYA DIPAKE BUAT BANTU BENCANA SUMATERA HARUSNYA BISA KAN PEMERINTAH ??!!! NYAWA LOH INI, BUKAN SEKEDAR ANGKA !!! CUAN TERUS YANG KALIAN PIKIRKAN !!! DZOLIM !!!#PrayForSumatera",stop mbg sebulan trus dananya dipake buat bantu bencana sumatera harusnya bisa kan pemerintah nyawa loh ini bukan sekedar angka cuan terus yang kalian pikirkan dzolim prayforsumatera,2025-12-06,#PrayForSumatera,stop mbg bulan trus dana dipake buat bantu bencana sumatera harus kan perintah nyawa loh bukan dar angka cuan terus kalian pikir dzolim prayforsumatera,negatif,0,,False,False,True,False,False,False,False,"STOP MBG SEBULAN TRUS DANANYA DIPAKE BUAT BANTU BENCANA SUMATERA HARUSNYA BISA KAN PEMERINTAH ??!!! NYAWA LOH INI, BUKAN SEKEDAR ANGKA !!! CUAN TERUS YANG KALIAN PIKIRKAN !!! DZOLIM !!!#PrayForSumatera",unchanged,"STOP MBG SEBULAN TRUS DANANYA DIPAKE BUAT BANTU BENCANA SUMATERA HARUSNYA BISA KAN PEMERINTAH ??!!! NYAWA LOH INI, BUKAN SEKEDAR ANGKA !!! CUAN TERUS YANG KALIAN PIKIRKAN !!! DZOLIM !!!PrayForSumatera","STOP MBAK SEBULAN TERUS DANANYA DIPAKAI BUAT BANTU BENCANA SUMATERA HARUSNYA BISA KAN PEMERINTAH ??!!! NYAWA LOH INI, BUKAN SEKEDAR ANGKA !!! CUAN TERUS YANG KALIAN PIKIRKAN !!! DZOLIM !!!PrayForSumatera"
"Berdasarkan data dari BNPB pada Kamis (4/12/2025) pukul 16.00 WIB, korban meninggal akibat banjir dan longsor di Sumatra bertambah menjadi 836 orang. Penanganan masih berjalan, termasuk evakuasi dan bantuan, seiring terbukanya akses ke wilayah yang terisolasi. #banjirsumatra 2 8 12",berdasarkan data dari bnpb pada kamis pukul wib korban meninggal akibat banjir dan longsor di sumatra bertambah menjadi orang penanganan masih berjalan termasuk evakuasi dan bantuan seiring terbukanya akses ke wilayah yang terisolasi banjirsumatra tampilkan lebih banyak rb,2025-12-04,evakuasi banjir,dasar data bnpb kamis pukul wib korban tinggal akibat banjir longsor sumatra tambah jadi orang tangan jalan masuk evakuasi bantu iring buka akses wilayah isolasi banjirsumatra tampil lebih banyak ,negatif,0,,False,False,True,False,False,False,False,"Berdasarkan data dari BNPB pada Kamis (4/12/2025) pukul 16.00 WIB, korban meninggal akibat banjir dan longsor di Sumatra bertambah menjadi 836 orang. Penanganan masih berjalan, termasuk evakuasi dan bantuan, seiring terbukanya akses ke wilayah yang terisolasi. #banjirsumatra 2 8 12",unchanged,"Berdasarkan data dari BNPB pada Kamis (4/12/2025) pukul 16.00 WIB, korban meninggal akibat banjir dan longsor di Sumatra bertambah menjadi 836 orang. Penanganan masih berjalan, termasuk evakuasi dan bantuan, seiring terbukanya akses ke wilayah yang terisolasi. banjirsumatra","Berdasarkan data dari BNPB pada Kamis (4/12/2025) pukul 16.00 WIB, korban meninggal akibat banjir dan longsor di Sumatra bertambah menjadi 836 orang. Penanganan masih berjalan, termasuk evakuasi dan bantuan, seiring terbukanya akses ke wilayah yang terisolasi. banjirsumatra"
"Imbas banjir gede kemarin bikin jaringan pln kacau total di beberapa titik. Ada tower tumbang, fondasi rusak, akses jalan ketutup. Tapi petugas tetap gercep turun jd mohon pengertiannya ya, prosesnya lagi dikejar biar cepet nyala 49",imbas banjir gede kemarin bikin jaringan pln kacau total di beberapa titik ada tower tumbang fondasi rusak akses jalan ketutup tapi petugas tetap gercep turun jd mohon pengertiannya ya prosesnya lagi dikejar biar cepet nyala,2025-11-30,banjir lagi ya,imbas banjir gede kemarin bikin jaring pln kacau total beberapa titik tower tumbang fondasi rusak akses jalan tutup tugas tetap gercep turun jd mohon erti proses kejar biar cepet nyala,netral,1,,False,False,False,False,False,False,False,"Imbas banjir gede kemarin bikin jaringan pln kacau total di beberapa titik. Ada tower tumbang, fondasi rusak, akses jalan ketutup. Tapi petugas tetap gercep turun jd mohon pengertiannya ya, prosesnya lagi dikejar biar cepet nyala 49",unchanged,"Imbas banjir gede kemarin bikin jaringan pln kacau total di beberapa titik. Ada tower tumbang, fondasi rusak, akses jalan ketutup. Tapi petugas tetap gercep turun jd mohon pengertiannya ya, prosesnya lagi dikejar biar cepet nyala","Imbas banjir gede kemarin bikin jaringan pln kacau total di beberapa titik. Ada tower tumbang, fondasi rusak, akses jalan ketutup. Tapi petugas tetap gercep turun jadi mohon pengertiannya ya, prosesnya lagi dikejar biar cepat nyala"
Innalillahi wa inna ilaihi roji'un #PrayForSumatera 56,innalillahi wa inna ilaihi roji un prayforsumatera,2025-11-29,#PrayForSumatera,innalillahi wa inna ilaihi roji un prayforsumatera,positif,2,,False,False,True,False,False,False,False,Innalillahi wa inna ilaihi roji'un #PrayForSumatera 56,unchanged,Innalillahi wa inna ilaihi roji'un PrayForSumatera,Innalillahi wa inna ilaihi roji'un PrayForSumatera
