text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,has_truncation,has_mention,has_hashtag,has_url,has_unicode,has_engagement,has_html,llm_completed_text,llm_status,regex_text,processed_text_v2
"@tvOneNews • Lewat PT Tusam Hutan Lestari, PRABOWO memiliki Hutan Tanaman Industri (HTI) yg berada di HULU SUNGAI yg terdampak Banjir Bandang di Aceh Sumut Sumbar. • HTI BERKONTRIBUSI pd KERUSAKAN EKOLOGI! 5 185",membalas lewat pt tusam hutan lestari prabowo memiliki hutan tanaman industri hti yg berada di hulu sungai yg terdampak banjir bandang di aceh sumut sumbar hti berkontribusi pd kerusakan ekologi,2025-12-26,banjir sumbar,balas lewat pt tusam hutan lestari prabowo milik hutan tanam industri hti ada hulu sungai dampak banjir bandang aceh sumut sumbar hti kontribusi pd rusa ekologi,negatif,0,,False,True,False,False,False,False,False,"@tvOneNews • Lewat PT Tusam Hutan Lestari, PRABOWO memiliki Hutan Tanaman Industri (HTI) yg berada di HULU SUNGAI yg terdampak Banjir Bandang di Aceh Sumut Sumbar. • HTI BERKONTRIBUSI pd KERUSAKAN EKOLOGI! 5 185",unchanged,"• Lewat PT Tusam Hutan Lestari, PRABOWO memiliki Hutan Tanaman Industri (HTI) yg berada di HULU SUNGAI yg terdampak Banjir Bandang di Aceh Sumut Sumbar. • HTI BERKONTRIBUSI pd KERUSAKAN EKOLOGI!","• Lewat PT Tusam Hutan Lestari, PRABOWO memiliki Hutan Tanaman Industri (HTI) yang berada di HULU SUNGAI yang terdampak Banjir Bandang di Aceh Sumut Sumbar. • HTI BERKONTRIBUSI pada KERUSAKAN EKOLOGI!"
"@huhhh192 Kita tunggu komdigi buat konten pemerintah bantu yang terdampak di aceh, sumut dan sumbar? Klo ga ada, gruduk aja rumah anggota DPR ini, jadi anggota kok cuma bisa komen, nyuruh2 orang lagi, gw ga yakin ada konten dr pemerintah bantu warga terdampak, mereka kesana cuma pencitraan 38",membalas kita tunggu komdigi buat konten pemerintah bantu yang terdampak di aceh sumut dan sumbar klo ga ada gruduk aja rumah anggota dpr ini jadi anggota kok cuma bisa komen nyuruh orang lagi gw ga yakin ada konten dr pemerintah bantu warga terdampak mereka kesana cuma pencitraan,2025-12-09,Sumbar,balas tunggu komdigi buat konten perintah bantu dampak aceh sumut sumbar klo ga gruduk rumah anggota dpr jadi anggota kok cuma komen nyuruh orang gw ga yakin konten perintah bantu warga dampak kesana cuma citra,negatif,0,,False,True,False,False,False,False,False,"@huhhh192 Kita tunggu komdigi buat konten pemerintah bantu yang terdampak di aceh, sumut dan sumbar? Klo ga ada, gruduk aja rumah anggota DPR ini, jadi anggota kok cuma bisa komen, nyuruh2 orang lagi, gw ga yakin ada konten dr pemerintah bantu warga terdampak, mereka kesana cuma pencitraan 38",unchanged,"Kita tunggu komdigi buat konten pemerintah bantu yang terdampak di aceh, sumut dan sumbar? Klo ga ada, gruduk aja rumah anggota DPR ini, jadi anggota kok cuma bisa komen, nyuruh2 orang lagi, gw ga yakin ada konten dr pemerintah bantu warga terdampak, mereka kesana cuma pencitraan","Kita tunggu komdigi buat konten pemerintah bantu yang terdampak di aceh, sumut dan sumbar? Kalo tidak ada, gruduk saja rumah anggota DPR ini, jadi anggota kok cuma bisa komen, nyuruh2 orang lagi, saya tidak yakin ada konten dari pemerintah bantu warga terdampak, mereka kesana cuma pencitraan"
"dari yang aku liat, kebanyakan banjir sumatera efeknya besar karena mitigasinya slow banget dari masyarakat menganggap ini cuman banjir biasa yang akhirnya last minute baru mikir keselamatan diri dari pemerintah anggap hujan biasa jadi dalam semalam air udah seatap aja bos wkwk 25",dari yang aku liat kebanyakan banjir sumatera efeknya besar karena mitigasinya slow banget dari masyarakat menganggap ini cuman banjir biasa yang akhirnya last minute baru mikir keselamatan diri dari pemerintah anggap hujan biasa jadi dalam semalam air udah seatap aja bos wkwk,2025-12-16,banjir besar,aku liat banyak banjir sumatera efek besar mitigasinya slow banget masyarakat anggap cuman banjir biasa akhir last mute baru mikir selamat diri perintah anggap hujan biasa jadi malam air udah atap bos wkwk,negatif,0,,False,False,False,False,False,False,False,"dari yang aku liat, kebanyakan banjir sumatera efeknya besar karena mitigasinya slow banget dari masyarakat menganggap ini cuman banjir biasa yang akhirnya last minute baru mikir keselamatan diri dari pemerintah anggap hujan biasa jadi dalam semalam air udah seatap aja bos wkwk 25",unchanged,"dari yang aku liat, kebanyakan banjir sumatera efeknya besar karena mitigasinya slow banget dari masyarakat menganggap ini cuman banjir biasa yang akhirnya last minute baru mikir keselamatan diri dari pemerintah anggap hujan biasa jadi dalam semalam air udah seatap aja bos wkwk","dari yang aku lihat, kebanyakan banjir sumatera efeknya besar karena mitigasinya slow banget dari masyarakat menganggap ini cuman banjir biasa yang akhirnya last minute baru mikir keselamatan diri dari pemerintah anggap hujan biasa jadi dalam semalam air sudah seatap saja bos wkwk"
"@VIVAcoid Kalo anggaran Pemulihan Bencana Aceh Sumut Sumbar disetujui & CAIR, Kepala BNPB & konco2nya bakal BANCAKAN. 5 1 8 56",membalas kalo anggaran pemulihan bencana aceh sumut sumbar disetujui cair kepala bnpb konco nya bakal bancakan,2025-12-08,Sumbar,balas kalo anggar pulih bencana aceh sumut sumbar tuju cair kepala bnpb konco bakal bancak,negatif,0,,False,True,False,False,False,False,False,"@VIVAcoid Kalo anggaran Pemulihan Bencana Aceh Sumut Sumbar disetujui & CAIR, Kepala BNPB & konco2nya bakal BANCAKAN. 5 1 8 56",unchanged,"Kalo anggaran Pemulihan Bencana Aceh Sumut Sumbar disetujui & CAIR, Kepala BNPB & konco2nya bakal BANCAKAN.","Kalo anggaran Pemulihan Bencana Aceh Sumut Sumbar disetujui & CAIR, Kepala BNPB & konco2nya bakal BANCAKAN."
"Kegagalan empat BUMN strategis @pln_123 , @MyPertaminaID , @TelkomIndonesia , dan @Telkomsel dalam memulihkan layanan di Banda Aceh setelah 14 hari pasca-banjir adalah bukti nyata ketidaksiapan infrastruktur kritis nasional. 1 113",kegagalan empat bumn strategis dan dalam memulihkan layanan di banda aceh setelah hari pasca banjir adalah bukti nyata ketidaksiapan infrastruktur kritis nasional,2025-12-09,banjir Aceh,gagal empat bumn strategis pulih layan banda aceh hari pasca banjir bukti nyata ketidaksiapan infrastruktur kritis nasional,negatif,0,,False,True,False,False,False,False,False,"Kegagalan empat BUMN strategis @pln_123 , @MyPertaminaID , @TelkomIndonesia , dan @Telkomsel dalam memulihkan layanan di Banda Aceh setelah 14 hari pasca-banjir adalah bukti nyata ketidaksiapan infrastruktur kritis nasional. 1 113",unchanged,"Kegagalan empat BUMN strategis , , , dan dalam memulihkan layanan di Banda Aceh setelah 14 hari pasca-banjir adalah bukti nyata ketidaksiapan infrastruktur kritis nasional.","Kegagalan empat BUMN strategis , , , dan dalam memulihkan layanan di Banda Aceh setelah 14 hari pasca-banjir adalah bukti nyata ketidaksiapan infrastruktur kritis nasional."
Warga Protes Keras Petugas Basarnas atas Keterlambatan Evakuasi Korban Sakit di Tengah Banjir Kabupaten Langkat yang Hampir Picu Keributan Massal 1 506,warga protes keras petugas basarnas atas keterlambatan evakuasi korban sakit di tengah banjir kabupaten langkat yang hampir picu keributan massal,2025-12-01,evakuasi banjir,warga protes keras tugas basarnas atas lambat evakuasi korban sakit tengah banjir kabupaten langkat hampir picu ribut massal,negatif,0,,False,False,False,False,False,False,False,Warga Protes Keras Petugas Basarnas atas Keterlambatan Evakuasi Korban Sakit di Tengah Banjir Kabupaten Langkat yang Hampir Picu Keributan Massal 1 506,unchanged,Warga Protes Keras Petugas Basarnas atas Keterlambatan Evakuasi Korban Sakit di Tengah Banjir Kabupaten Langkat yang Hampir Picu Keributan Massal,Warga Protes Keras Petugas Basarnas atas Keterlambatan Evakuasi Korban Sakit di Tengah Banjir Kabupaten Langkat yang Hampir Picu Keributan Massal
"@aniesbaswedan Saya yakin kalau saat ini pak Anies yang menjabat, pasti berkantor di tempat bencana di Aceh, Sumut dan Sumbar setidaknya selama seminggu bersama para korban, relawan, dan tim penyelamatan. 1 6 50",membalas saya yakin kalau saat ini pak anies yang menjabat pasti berkantor di tempat bencana di aceh sumut dan sumbar setidaknya selama seminggu bersama para korban relawan dan tim penyelamatan rb,2025-12-09,Sumbar,balas yakin kalau pak anies jabat kantor tempat bencana aceh sumut sumbar lama minggu sama korban rawan tim selamat ,negatif,0,,False,True,False,False,False,False,False,"@aniesbaswedan Saya yakin kalau saat ini pak Anies yang menjabat, pasti berkantor di tempat bencana di Aceh, Sumut dan Sumbar setidaknya selama seminggu bersama para korban, relawan, dan tim penyelamatan. 1 6 50",unchanged,"Saya yakin kalau saat ini pak Anies yang menjabat, pasti berkantor di tempat bencana di Aceh, Sumut dan Sumbar setidaknya selama seminggu bersama para korban, relawan, dan tim penyelamatan.","Saya yakin kalau saat ini pak Anies yang menjabat, pasti berkantor di tempat bencana di Aceh, Sumut dan Sumbar setidaknya selama seminggu bersama para korban, relawan, dan tim penyelamatan."
"Bencana di Sumatera, Netizen Kangen Sutopo, Doni Monardo dan Yurianto Kerinduan itu memuncak setelah ada pernyataan dari Kepala BNPB Letjen TNI Suharyanto pada 28 November 2025 menyebut banjir Sumatera 'terlihat mencekam di media sosial”. dan belum layak jadi bencana nasional. 78",bencana di sumatera netizen kangen sutopo doni monardo dan yurianto kerinduan itu memuncak setelah ada pernyataan dari kepala bnpb letjen tni suharyanto pada november menyebut banjir sumatera terlihat mencekam di media sosial dan belum layak jadi bencana nasional rb rb rb,2025-12-02,banjir sumbar,bencana sumatera netizen kangen sutopo doni monardo yurianto rindu puncak nyata kepala bnpb letjen tni suharyanto november sebut banjir sumatera lihat cekam media sosial layak jadi bencana nasional   ,netral,1,,False,False,False,False,False,False,False,"Bencana di Sumatera, Netizen Kangen Sutopo, Doni Monardo dan Yurianto Kerinduan itu memuncak setelah ada pernyataan dari Kepala BNPB Letjen TNI Suharyanto pada 28 November 2025 menyebut banjir Sumatera 'terlihat mencekam di media sosial”. dan belum layak jadi bencana nasional. 78",unchanged,"Bencana di Sumatera, Netizen Kangen Sutopo, Doni Monardo dan Yurianto Kerinduan itu memuncak setelah ada pernyataan dari Kepala BNPB Letjen TNI Suharyanto pada 28 November 2025 menyebut banjir Sumatera 'terlihat mencekam di media sosial”. dan belum layak jadi bencana nasional.","Bencana di Sumatera, Netizen Kangen Sutopo, Doni Monardo dan Yurianto Kerinduan itu memuncak setelah ada pernyataan dari Kepala BNPB Letjen TNI Suharyanto pada 28 November 2025 menyebut banjir Sumatera 'terlihat mencekam di media sosial”. dan belum layak jadi bencana nasional."
"@realfedinuril rumahku termasuk yang terdampak banjir di kota Medan, keluarga yang di daerah juga belum bisaa di hubungi. rumah udah habisss terendam airrr 2 24",membalas rumahku termasuk yang terdampak banjir di kota medan keluarga yang di daerah juga belum bisaa di hubungi rumah udah habisss terendam airrr rb,2025-11-28,rumah terendam,balas rumah masuk dampak banjir kota medan keluarga daerah bisaa hubung rumah udah habisss rendam airrr ,negatif,0,,False,True,False,False,False,False,False,"@realfedinuril rumahku termasuk yang terdampak banjir di kota Medan, keluarga yang di daerah juga belum bisaa di hubungi. rumah udah habisss terendam airrr 2 24",unchanged,"rumahku termasuk yang terdampak banjir di kota Medan, keluarga yang di daerah juga belum bisaa di hubungi. rumah udah habisss terendam airrr","rumahku termasuk yang terdampak banjir di kota Medan, keluarga yang di daerah juga belum bisa di hubungi. rumah sudah habisss terendam airrr"
"Lingkungan rusak, rakyat terdampak. Satgas PKH bongkar dugaan keterlibatan 12 perusahaan dalam kerusakan hutan Aceh pemicu banjir bandang. 22",lingkungan rusak rakyat terdampak satgas pkh bongkar dugaan keterlibatan perusahaan dalam kerusakan hutan aceh pemicu banjir bandang,2026-01-10,banjir Aceh,lingkung rusak rakyat dampak satgas pkh bongkar duga libat usaha rusa hutan aceh picu banjir bandang,negatif,0,,False,False,False,False,False,False,False,"Lingkungan rusak, rakyat terdampak. Satgas PKH bongkar dugaan keterlibatan 12 perusahaan dalam kerusakan hutan Aceh pemicu banjir bandang. 22",unchanged,"Lingkungan rusak, rakyat terdampak. Satgas PKH bongkar dugaan keterlibatan 12 perusahaan dalam kerusakan hutan Aceh pemicu banjir bandang.","Lingkungan rusak, rakyat terdampak. Satgas PKH bongkar dugaan keterlibatan 12 perusahaan dalam kerusakan hutan Aceh pemicu banjir bandang."
"@bsbsjsnwu784998 Dengan kerja bersama dan gotong royong, Aceh Sumatra Bangkit dari bencana menuju kehidupan yang lebih aman dan tangguh 10",membalas dengan kerja bersama dan gotong royong aceh sumatra bangkit dari bencana menuju kehidupan yang lebih aman dan tangguh,2026-01-13,Sumatra,balas kerja sama gotong royong aceh sumatra bangkit bencana tuju hidup lebih aman tangguh,positif,2,,False,True,False,False,False,False,False,"@bsbsjsnwu784998 Dengan kerja bersama dan gotong royong, Aceh Sumatra Bangkit dari bencana menuju kehidupan yang lebih aman dan tangguh 10",unchanged,"Dengan kerja bersama dan gotong royong, Aceh Sumatra Bangkit dari bencana menuju kehidupan yang lebih aman dan tangguh","Dengan kerja bersama dan gotong royong, Aceh Sumatra Bangkit dari bencana menuju kehidupan yang lebih aman dan tangguh"
Kementerian Dalam Negeri (Kemendagri) memberhentikan sementara selama 3 bulan terhadap Bupati Aceh Selatan Mirwan MS usai meninggalkan daerahnya yang sedang dilanda banjir untuk pergi umrah. #Kemendagri 3 59,kementerian dalam negeri kemendagri memberhentikan sementara selama bulan terhadap bupati aceh selatan mirwan ms usai meninggalkan daerahnya yang sedang dilanda banjir untuk pergi umrah kemendagri,2025-12-09,banjir Aceh,menteri negeri kemendagri henti lama bulan bupati aceh selatan mirwan ms usai tinggal daerah sedang landa banjir pergi umrah kemendagri,negatif,0,,False,False,True,False,False,False,False,Kementerian Dalam Negeri (Kemendagri) memberhentikan sementara selama 3 bulan terhadap Bupati Aceh Selatan Mirwan MS usai meninggalkan daerahnya yang sedang dilanda banjir untuk pergi umrah. #Kemendagri 3 59,unchanged,Kementerian Dalam Negeri (Kemendagri) memberhentikan sementara selama 3 bulan terhadap Bupati Aceh Selatan Mirwan MS usai meninggalkan daerahnya yang sedang dilanda banjir untuk pergi umrah. Kemendagri,Kementerian Dalam Negeri (Kemendagri) memberhentikan sementara selama 3 bulan terhadap Bupati Aceh Selatan Mirwan MASIH usai meninggalkan daerahnya yang sedang dilanda banjir untuk pergi umrah. Kemendagri
"@txtangkringan Instruksi Presiden: koordinasi lintas kementerian / lembaga, TNI, Polri, Basarnas, BNPB, dan pemerintah daerah untuk bergerak cepat dalam evakuasi, distribusi logistik, dan penyelamatan korban. Penanganan bencana di Sumatera menjadi prioritas nasional. Prabowo Instruksikan Situasi Bencana Banjir di Sumatera Jadi Prioritas Nasional 1 52",membalas instruksi presiden koordinasi lintas kementerian lembaga tni polri basarnas bnpb dan pemerintah daerah untuk bergerak cepat dalam evakuasi distribusi logistik dan penyelamatan korban penanganan bencana di sumatera menjadi prioritas nasional prabowo instruksikan situasi bencana banjir di sumatera jadi prioritas nasional dari nasional kontan co id,2025-12-20,evakuasi banjir,balas instruksi presiden koordinasi lintas menteri lembaga tni polri basarnas bnpb perintah daerah gerak cepat evakuasi distribusi logistik selamat korban tangan bencana sumatera jadi prioritas nasional prabowo instruksi situasi bencana banjir sumatera jadi prioritas nasional nasional kontan co id,negatif,0,,False,True,False,False,False,False,False,"@txtangkringan Instruksi Presiden: koordinasi lintas kementerian / lembaga, TNI, Polri, Basarnas, BNPB, dan pemerintah daerah untuk bergerak cepat dalam evakuasi, distribusi logistik, dan penyelamatan korban. Penanganan bencana di Sumatera menjadi prioritas nasional. Prabowo Instruksikan Situasi Bencana Banjir di Sumatera Jadi Prioritas Nasional 1 52",unchanged,"Instruksi Presiden: koordinasi lintas kementerian / lembaga, TNI, Polri, Basarnas, BNPB, dan pemerintah daerah untuk bergerak cepat dalam evakuasi, distribusi logistik, dan penyelamatan korban. Penanganan bencana di Sumatera menjadi prioritas nasional. Prabowo Instruksikan Situasi Bencana Banjir di Sumatera Jadi Prioritas Nasional","Instruksi Presiden: koordinasi lintas kementerian / lembaga, TNI, Polri, Basarnas, BNPB, dan pemerintah daerah untuk bergerak cepat dalam evakuasi, distribusi logistik, dan penyelamatan korban. Penanganan bencana di Sumatera menjadi prioritas nasional. Prabowo Instruksikan Situasi Bencana Banjir di Sumatera Jadi Prioritas Nasional"
Komitmen Projo Peduli Bencana di bawah Budi Arie Setiadi menyalakan Setia Digaris Rakyat untuk solidaritas nasional membantu banjir Sumatera dengan makanan sandang pangan air bersih serta menyatu mendukung pemerintah memulihkan perumahan warga terdampak Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 12,komitmen projo peduli bencana di bawah budi arie setiadi menyalakan setia digaris rakyat untuk solidaritas nasional membantu banjir sumatera dengan makanan sandang pangan air bersih serta menyatu mendukung pemerintah memulihkan perumahan warga terdampak projo ajak publik bersatu hadapi banjir besar di sumatera dari gonews co id,2025-12-18,banjir besar,komitmen projo peduli bencana bawah budi arie setiadi nyala setia gar rakyat solidaritas nasional bantu banjir sumatera makan sandang pangan air bersih satu dukung perintah pulih rumah warga dampak projo ajak publik satu hadap banjir besar sumatera gonews co id,positif,2,,False,False,False,False,False,False,False,Komitmen Projo Peduli Bencana di bawah Budi Arie Setiadi menyalakan Setia Digaris Rakyat untuk solidaritas nasional membantu banjir Sumatera dengan makanan sandang pangan air bersih serta menyatu mendukung pemerintah memulihkan perumahan warga terdampak Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 12,unchanged,Komitmen Projo Peduli Bencana di bawah Budi Arie Setiadi menyalakan Setia Digaris Rakyat untuk solidaritas nasional membantu banjir Sumatera dengan makanan sandang pangan air bersih serta menyatu mendukung pemerintah memulihkan perumahan warga terdampak Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera,Komitmen Projo Peduli Bencana di bawah Budi Arie Setiadi menyalakan Setia Digaris Rakyat untuk solidaritas nasional membantu banjir Sumatera dengan makanan sandang pangan air bersih serta menyatu mendukung pemerintah memulihkan perumahan warga terdampak Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera
"Basarnas bersama seluruh unsur SAR terus bekerja di lapangan melakukan pencarian, pertolongan, dan evakuasi korban banjir dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat. #Basarnas #SARNasional #OperasiSAR #TanggapBencana #UntukIndonesia 2 4 15",basarnas bersama seluruh unsur sar terus bekerja di lapangan melakukan pencarian pertolongan dan evakuasi korban banjir dan tanah longsor di aceh sumatera utara dan sumatera barat basarnas sarnasional operasisar tanggapbencana untukindonesia rb,2025-12-15,evakuasi banjir,basarnas sama seluruh unsur sar terus kerja lapang laku cari tolong evakuasi korban banjir tanah longsor aceh sumatera utara sumatera barat basarnas sarnasional operasisar tanggapbencana untukindonesia ,negatif,0,,False,False,True,False,False,False,False,"Basarnas bersama seluruh unsur SAR terus bekerja di lapangan melakukan pencarian, pertolongan, dan evakuasi korban banjir dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat. #Basarnas #SARNasional #OperasiSAR #TanggapBencana #UntukIndonesia 2 4 15",unchanged,"Basarnas bersama seluruh unsur SAR terus bekerja di lapangan melakukan pencarian, pertolongan, dan evakuasi korban banjir dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Basarnas SARNasional OperasiSAR TanggapBencana UntukIndonesia","Basarnas bersama seluruh unsur SAR terus bekerja di lapangan melakukan pencarian, pertolongan, dan evakuasi korban banjir dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Basarnas SARNasional OperasiSAR TanggapBencana UntukIndonesia"
"Bupati Aceh Tamiang, Armia Fahmi, menyatakan RSUD Aceh Tamiang sudah beroperasi kembali setelah turut diterjang banjir pada akhir November lalu. #MERONA4D 31",bupati aceh tamiang armia fahmi menyatakan rsud aceh tamiang sudah beroperasi kembali setelah turut diterjang banjir pada akhir november lalu merona d,2025-12-09,banjir Aceh,bupati aceh tamiang armia fahmi nyata rsud aceh tamiang operasi turut terjang banjir akhir november lalu rona d,netral,1,,False,False,True,False,False,False,False,"Bupati Aceh Tamiang, Armia Fahmi, menyatakan RSUD Aceh Tamiang sudah beroperasi kembali setelah turut diterjang banjir pada akhir November lalu. #MERONA4D 31",unchanged,"Bupati Aceh Tamiang, Armia Fahmi, menyatakan RSUD Aceh Tamiang sudah beroperasi kembali setelah turut diterjang banjir pada akhir November lalu. MERONA4D","Bupati Aceh Tamiang, Armia Fahmi, menyatakan RSUD Aceh Tamiang sudah beroperasi kembali setelah turut diterjang banjir pada akhir November lalu. MERONA4D"
"@sukabumistandar Alih fungsi lahan di hulu DAS dinilai menurunkan daya serap tanah. Satgas PKH telah memeriksa 27 korporasi dan sejumlah individu di Aceh, Sumut, dan Sumbar untuk penegakan hukum lingkungan. 8",membalas alih fungsi lahan di hulu das dinilai menurunkan daya serap tanah satgas pkh telah memeriksa korporasi dan sejumlah individu di aceh sumut dan sumbar untuk penegakan hukum lingkungan,2025-12-27,Sumbar,balas alih fungsi lahan hulu das nilai turun daya serap tanah satgas pkh periksa korporasi jumlah individu aceh sumut sumbar tega hukum lingkung,netral,1,,False,True,False,False,False,False,False,"@sukabumistandar Alih fungsi lahan di hulu DAS dinilai menurunkan daya serap tanah. Satgas PKH telah memeriksa 27 korporasi dan sejumlah individu di Aceh, Sumut, dan Sumbar untuk penegakan hukum lingkungan. 8",unchanged,"Alih fungsi lahan di hulu DAS dinilai menurunkan daya serap tanah. Satgas PKH telah memeriksa 27 korporasi dan sejumlah individu di Aceh, Sumut, dan Sumbar untuk penegakan hukum lingkungan.","Alih fungsi lahan di hulu DAS dinilai menurunkan daya serap tanah. Satgas PKH telah memeriksa 27 korporasi dan sejumlah individu di Aceh, Sumut, dan Sumbar untuk penegakan hukum lingkungan."
"Geh! Info dong kalau mau ngirim bantuan barang” dan baju untuk korban bencana aceh, sumbar, dan sumut yang lewat jne itu bisanya jne mana ya di balam? Apakah bisa di semua cabang jne? Tengs 5 1",geh info dong kalau mau ngirim bantuan barang dan baju untuk korban bencana aceh sumbar dan sumut yang lewat jne itu bisanya jne mana ya di balam apakah bisa di semua cabang jne tengs rb,2025-12-08,Sumbar,geh info dong kalau mau ngirim bantu barang baju korban bencana aceh sumbar sumut lewat jne bisa jne mana balam semua cabang jne tengs ,negatif,0,,False,False,False,False,False,False,False,"Geh! Info dong kalau mau ngirim bantuan barang” dan baju untuk korban bencana aceh, sumbar, dan sumut yang lewat jne itu bisanya jne mana ya di balam? Apakah bisa di semua cabang jne? Tengs 5 1",unchanged,"Geh! Info dong kalau mau ngirim bantuan barang” dan baju untuk korban bencana aceh, sumbar, dan sumut yang lewat jne itu bisanya jne mana ya di balam? Apakah bisa di semua cabang jne? Tengs","Gih! Info dong kalau mau mengirim bantuan barang” dan baju untuk korban bencana aceh, sumbar, dan sumut yang lewat jne itu bisanya jne mana ya di balam? Apakah bisa di semua cabang jne? Tengs"
"@brandojtdaunan dan @randomable_ Eh tolol sih asli, daerah namanya Lubuk Minturun itu masih area padang sumatera barat itu kena banjir. Solok dan padang panjang juga masih bagian Sumatra Barat kena banjir, longsor. Udah tua masih goblok aja 26",membalas dan eh tolol sih asli daerah namanya lubuk minturun itu masih area padang sumatera barat itu kena banjir solok dan padang panjang juga masih bagian sumatra barat kena banjir longsor udah tua masih goblok aja,2025-12-02,Sumatera Barat,balas eh tolol sih asli daerah nama lubuk minturun area padang sumatera barat kena banjir solok padang panjang bagi sumatra barat kena banjir longsor udah tua goblok,negatif,0,,False,True,False,False,False,False,False,"@brandojtdaunan dan @randomable_ Eh tolol sih asli, daerah namanya Lubuk Minturun itu masih area padang sumatera barat itu kena banjir. Solok dan padang panjang juga masih bagian Sumatra Barat kena banjir, longsor. Udah tua masih goblok aja 26",unchanged,"dan Eh tolol sih asli, daerah namanya Lubuk Minturun itu masih area padang sumatera barat itu kena banjir. Solok dan padang panjang juga masih bagian Sumatra Barat kena banjir, longsor. Udah tua masih goblok aja","dan Eh tolol sih asli, daerah namanya Lubuk Minturun itu masih area padang sumatera barat itu kena banjir. Solok dan padang panjang juga masih bagian Sumatra Barat kena banjir, longsor. Sudah tua masih goblok saja"
UPDATE: Jumlah Rumah Rusak akibat Banjir Sumatera Tembus 189.308 Unit UPDATE: Jumlah Rumah Rusak akibat Banjir Sumatera Tembus 189.308 Unit 7,update jumlah rumah rusak akibat banjir sumatera tembus unit update jumlah rumah rusak akibat banjir sumatera tembus unit dari kompas com,2026-01-10,banjir Sumatera Utara,update jumlah rumah rusak akibat banjir sumatera tembus unit update jumlah rumah rusak akibat banjir sumatera tembus unit kompas com,negatif,0,,False,False,False,False,False,False,False,UPDATE: Jumlah Rumah Rusak akibat Banjir Sumatera Tembus 189.308 Unit UPDATE: Jumlah Rumah Rusak akibat Banjir Sumatera Tembus 189.308 Unit 7,unchanged,UPDATE: Jumlah Rumah Rusak akibat Banjir Sumatera Tembus 189.308 Unit UPDATE: Jumlah Rumah Rusak akibat Banjir Sumatera Tembus 189.308 Unit,UPDATE: Jumlah Rumah Rusak akibat Banjir Sumatera Tembus 189.308 Unit UPDATE: Jumlah Rumah Rusak akibat Banjir Sumatera Tembus 189.308 Unit
"Akses jalan menuju empat desa di Kecamatan Sawang, Kabupaten Aceh Utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. Kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik. 3 799",akses jalan menuju empat desa di kecamatan sawang kabupaten aceh utara hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik tampilkan lebih banyak,2025-12-09,banjir Aceh,akses jalan tuju empat desa camat sawang kabupaten aceh utara hingga kini putus akibat bencana banjir jadi hampir pekan lalu kondisi paksa warga tim salur bantu guna rakit getek mobilitas distribusi logistik tampil lebih banyak,positif,2,,False,False,False,False,False,False,False,"Akses jalan menuju empat desa di Kecamatan Sawang, Kabupaten Aceh Utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. Kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik. 3 799",unchanged,"Akses jalan menuju empat desa di Kecamatan Sawang, Kabupaten Aceh Utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. Kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik.","Akses jalan menuju empat desa di Kecamatan Sawang, Kabupaten Aceh Utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. Kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik."
