id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
8094,"Berdasarkan data terkini (Des 2025), bencana utama adalah banjir dan longsor di Sumatera (Aceh, Sumut, Sumbar) dengan korban >1000 jiwa. Belum ada laporan signifikan di Riau, Kalsel, atau Kalbar. Jakarta & Jabar sering banjir musiman, tapi tak ada eskalasi baru. Sumber: BNPB,",negatif,0,negatif,57,(dry-run) label simulasi untuk id 8094
8098,"Bencana banjir besar dan tanah longsor di Sumatera Barat turut melumpuhkan jalur vital Lembah Anai, urat nadi ekonomi yang menghubungkan Padang dan Riau. Menko Infrastruktur dan Pembangunan Kewilayahan, Agus Harimurti Yudhoyono, hadir langsung meninjau lokasi terdampak,",netral,1,positif,56,(dry-run) label simulasi untuk id 8098
8104,"DPC PDI Perjuangan Tanah Datar bergotong royong menyalurkan bantuan dari DPP PDI Perjuangan untuk korban banjir yang mengungsi di Posko Utama Nagari Sumpur, Batipuh Selatan, Tanah Datar, Sumatera Barat, Minggu (15/12/2025). Kami berharap bantuan yang diberikan bisa sedikit",negatif,0,negatif,66,(dry-run) label simulasi untuk id 8104
8105,"Banjir besar yang melanda Kecamatan Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara, pada akhir November lalu menyisakan kisah keberanian seorang polisi. Aipda Jhon Kennedy Habiahan, Bhabinkamtibmas Polsek Batang Toru, turun langsung membantu warga saat Sungai Batang",positif,2,positif,75,(dry-run) label simulasi untuk id 8105
8108,Percuma dibantu juga jika ujung-ujungnya kasus ditutup seperti yg terjadi di Lampung ! Jangan ngeprank rakyat lah. Korban meninggal akibat Bencana Banjir Bandang di Sumatera & Aceh itu sdh mencapai 1000an orang lho ! ----- Jajaran Sore Jumat DISKON 100K Pagiii,negatif,0,positif,60,(dry-run) label simulasi untuk id 8108
8112,FK Unila Kirim Tim Medis dan Salurkan Rp60 Juta untuk Banjir Aceh,positif,2,positif,82,(dry-run) label simulasi untuk id 8112
8115,"awal tahun 90an itu ramai2 orang berpindah ke berbagai wilayah, terutama Jambi dan Riau untuk menjadi petani sawit, padahal mereka dulu relokasi dari banjir bandang Lampung akibat bukaan hutan untuk kebun kopi. saya tahu persis, hanya timelinenya sudah tak ingat",netral,1,netral,64,(dry-run) label simulasi untuk id 8115
8122,aamiin yaaMujiib Semoga dengan mendapatkan emas bisa meringanakan beban sedikit dan buat bahagia yg kena musibah banjir Bandang.,positif,2,negatif,70,(dry-run) label simulasi untuk id 8122
8128,"orang-orang yang tidak tahu berkata demikian. Tetapi Allah akan menghakimi mereka pada Hari Kiamat mengenai apa yang mereka perselisihkan."" (2:113) Orang-orang yang tidak tahu, menurut saya, merujuk pada ""banjir besar"" di zaman sekarang.",negatif,0,negatif,60,(dry-run) label simulasi untuk id 8128
8132,"±7.000 korban luka Sedikitnya 523,3 ribu orang mengungsi (-1,2 ribu) | Terbanyak di Aceh Utara (166,9 ribu) | Pengurangan terbanyak di Tapanuli Tengah (-1,2 ribu)",negatif,0,negatif,88,(dry-run) label simulasi untuk id 8132
8134,"Ditengah tengah masyarakat desa Tapanuli Sumatra Utara kesulitan akan MCK, disitulah Polri hadir untuk mengatasi masalah dengan membuatkan MCK #kamipolisibaik #polseksumowono #polressemarang #poldajateng",negatif,0,positif,85,(dry-run) label simulasi untuk id 8134
8139,"Cakap je tak guna Dr. Kena turun padang, masuk mesy tapak diorg ni. Ada site diary tak. Minit mesy tapak mcmana rupa. JKR setakat boleh pantau je la…",negatif,0,netral,65,(dry-run) label simulasi untuk id 8139
8140,"Haha, paham guyonnya, piss juga! Soal bantuan 10rb/hari dari Mensos Gus Ipul buat korban banjir Sumatra (usul 3 bulan, sumber Kompas 18 Des 2025), banyak kritik karena dianggap minim (setara 3 Indomie, kata netizen). Link ke hutan/deforestasi: banjir sering karena penebangan",negatif,0,negatif,96,(dry-run) label simulasi untuk id 8140
8147,uang buat beli kembang apinya mending di donasikan buat korban banjir bandang Sumatra doa,negatif,0,negatif,68,(dry-run) label simulasi untuk id 8147
8149,Pemerintah menyiapkan regulasi terkait pemanfaatan kayu gelondongan yang terbawa banjir bandang dan longsor di Pulau Sumatra guna mendukung percepatan rehabilitasi dan rekonstruksi pascabencana. Aturan tersebut tertuang dalam surat edaran Kementerian Kehutanan (Kemenhut) yang,netral,1,positif,92,(dry-run) label simulasi untuk id 8149
8166,"Untuk warga sumatra plis jgn sambut2 pejabat yg dateng lah, teriakin ajah, kalau bisa lemparin ajah lumpur banjir biar kerjanya bener dikit. Ga usah kita bersikap baik sm mereka tuntut mereka sekencang2nya buat kerja dan bikin penanganan bencana lebih cepat",negatif,0,netral,73,(dry-run) label simulasi untuk id 8166
8184,"Di Jakarta dan bbrp Daerah lain tak ada hutan jika hujan lebat banjir di Pandeglang Banten Banyak SAWIT tak ada BANJIR, Antum perlu belajar lagi PENYEBAB Banjir yg Melanda Aceh dan Padang.",netral,1,netral,87,(dry-run) label simulasi untuk id 8184
8189,Gubernur Sumatera Utara Bobby Nasution memastikan bantuan beras sebanyak 30 ton dari Uni Emirat Arab (UEA) tetap akan disalurkan kepada korban banjir di Kota Medan dan tidak dikembalikan ke negara asalnya. “Namun disampaikan Pak Wakil Wali Kota ini (bantuan) dari UEA bukan G2G.,negatif,0,negatif,70,(dry-run) label simulasi untuk id 8189
8192,"Menindaklanjuti instruksi Presiden Prabowo Subianto, Muhammad Rahul mengirimkan 15.000 paket sembako untuk membantu warga yang terdampak bencana banjir bandang di wilayah Sumatera Barat.",positif,2,positif,66,(dry-run) label simulasi untuk id 8192
8193,"Sekretaris Kabinet, Teddy Indra Wijaya menyingung berbagai pihak yang terus meminta agar pemerintah menetapkan banjir dan longsor di Sumatera Utara, Sumatera Barat dan Aceh menjadi bencana nasional. . ""Sejak hari pertama tanggal 26, pemerintah pusat sudah melakukan penanganan",netral,1,netral,61,(dry-run) label simulasi untuk id 8193
8218,"Prabowo : ""Kita punya sawit sebagai karunia"" Bencana banjir Sumatra dampak kerugian 70T. Sedangkan hasil sawit 3 provinsi digabung thn 2024 hanya 28T, itupun tak semua masuk ke negara. STOP NORMALISASI SAWIT seolah lebih berharga dari dampaknya peringatan 🛑⚠️📸",negatif,0,negatif,73,(dry-run) label simulasi untuk id 8218
8221,"Bencana banjir bandang dan tanah longsor Sumatra Utara, Barat, dan Aceh menarik perhatian luas media asing, seperti Associated Press, New York Times, Reuters, hingga ABC Net. Kantor-kantor berita global soroti parahnya dampak bencana, terutama terkait dugaan kuat adanya peran",negatif,0,positif,88,(dry-run) label simulasi untuk id 8221
8223,"Prozis Ibnu Abbas memberangkatkan relawan, ambulans & logistik untuk saudara kita yang terdampak banjir di Sumatera. Semoga Allah jaga mereka. Donasi kebaikan: Muamalat 5260014381 BSI 7006271612 Info: 085601095333 #PrayForSumatera #AksiKemanusiaan #ProzisIbnuAbbas #Bencana #Aceh",positif,2,positif,92,(dry-run) label simulasi untuk id 8223
8228,"Nuklir bisa jadi energi terbersih dan efektif, tapi juga bisa merusak lingkungan dengan signifikan jika salah kelola. Jujur saya khawatir, berkaca dari lambatnya respon pemerintah dalam menangani bencana banjir Sumatra, padahal penanganan PLTN membutuhkan respon cepat dan tepat",negatif,0,negatif,87,(dry-run) label simulasi untuk id 8228
8231,Dukung penanganan banjir Sumatra,positif,2,positif,88,(dry-run) label simulasi untuk id 8231
