id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
609,"Kapolri Jenderal Listyo Sigit Prabowo menyatakan Polri membuka layanan servis dan cuci motor gratis bagi warga terdampak bencana banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Layanan tersebut disiapkan agar kendaraan roda dua milik warga yang sempat rusak Tampilkan lebih banyak 1 1 182",negatif,0,netral,95,Memberikan informasi faktual tentang layanan gratis yang disediakan Polri untuk warga terdampak bencana.
615,"Setelah Sumatera, banjir juga melanda Kalimantan Selatan (Kalsel). Di provinsi ini, kejadian bencana ini berulang tiap tahun. Banjir Kalimantan Selatan, Buah Pembiaran Kerusakan Lingkungan? Dari mongabay.co.id 17",negatif,0,negatif,85,Menyampaikan informasi faktual tentang banjir berulang dan mengkritisi pembiaran kerusakan lingkungan sebagai penyebabnya.
626,BMKG Peringatkan Potensi Hujan Lebat Meluas hingga 14 Januari 2026 baca selengkapnya BMKG Peringatkan Potensi Hujan Lebat Meluas hingga 14 Januari 2026 Dari netralnews.com 1 59,netral,1,netral,95,Memberikan informasi faktual berupa peringatan potensi hujan lebat dari BMKG.
628,CUACA ekstrem yang melanda ibu kota pada Senin (12/1/2026) pagi menyebabkan kenaikan debit air yang signifikan di wilayah Jakarta Selatan. Banjir Cilandak Timur Hari Ini 12 Januari 2026 Titik Terparah Jakarta 95 Cm Dari mediaindonesia.com 392,negatif,0,netral,95,Memberikan informasi faktual tentang cuaca ekstrem dan banjir di Jakarta.
637,Walikota Cilegon Robinsar Tetapkan Status Siaga Banjir Usai Peringatan BMKG #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia Berita Golkar - Walikota Cilegon Robinsar Tetapkan Status Siaga Banjir Usai Peringatan BMKG -... Dari golkarpedia.com 49,netral,1,netral,95,Memberikan informasi faktual tentang penetapan status siaga banjir oleh walikota.
642,Kapolsek Sindue Pimpin Giat Kurvei Pasca Banjir serta Longsor. . @DivHumas_Polri @humaspolsulteng #polseksindue #humaspolresdonggala #polriuntukmasyarakat 16,netral,1,netral,95,Memberikan informasi faktual tentang kegiatan kurvei pasca banjir dan longsor.
662,"Akun komentar Membalas @Aceh potret Pendidikan yang Hanyut, di mana narasi besar soal Sekolah Rakyat dan Makan Bergizi Gratis di Jakarta terasa seperti ejekan bagi belasan ribu pelajar di Aceh yg jangankan makan siang, meja untuk belajarnya saja mungkin sudah jadi kayu bakar di tengah banjir. 3 109",negatif,0,negatif,95,"Mengungkapkan kritik dan rasa sedih atas kondisi pendidikan di Aceh yang terdampak banjir, membandingkannya dengan janji di Jakarta."
682,"Membalas @nccamelia Sudah runtuh, lalu hanyut terbawa banjir sebab banyak hutan gundul. 1 8",negatif,0,negatif,90,Menyatakan kerusakan akibat banjir dan mengaitkannya dengan penyebab negatif yaitu hutan gundul.
683,Hari Ketiga Pasca Banjir Desa Wani: Tim SAR Gabungan Fokus Bersihkan Lumpur dan Evakuasi Pohon Tumbang Tim Produksi Humas Korps Brimob Polri #PrayForSumatra #Polriuntukmasyarakat #BrimobUntukNusadanBangsa #Jiwaragakudemikemanusiaan #humaskorbrimobpolri 1 34,positif,2,netral,85,Memberikan informasi faktual tentang kegiatan pasca banjir dengan sedikit sentimen positif melalui hashtag.
696,Membalas @psi_id Kita butuh titik terang kapan banjir bisa dikurangi signifikan 131,negatif,0,negatif,80,"Mengungkapkan kebutuhan akan solusi yang signifikan untuk mengurangi banjir, menyiratkan ketidakpuasan."
706,"Membalas @loucagj masih banjir? partnerku ngeluh kmaren naek gojek doang, slain bbrp kali kena cancel sampe telat krja... HARGANYA.G NGOTAK 70",negatif,0,negatif,95,"Mengeluh tentang banjir yang masih terjadi, pembatalan layanan, dan harga yang tidak masuk akal."
745,"Cuaca Riau Didominasi Cerah Berawan, Hujan Turun Malam Hari Cuaca Riau Didominasi Cerah Berawan, Hujan Turun Malam Hari Dari goriau.com 34",netral,1,netral,95,Memberikan informasi faktual tentang prakiraan cuaca di Riau.
764,"Membalas @G0LIATH87 dan @temanduit Iya, pernah lihat juga yang di Jambi. Semoga aja ada koordinasi dan solusi untuk masalah banjir ini. 1 25",positif,2,positif,90,Menyatakan harapan akan adanya koordinasi dan solusi untuk masalah banjir.
770,"Kisah Pilu Banjir Aceh Tamiang: Dikira Biasa Ternyata Bencana Besar, Warga Terpaksa Lahiran Darurat di Tengah Kepungan Air Kisah Pilu Banjir Aceh Tamiang: Dikira Biasa Ternyata Bencana Besar, Warga Terpaksa Lahiran Darurat... Dari bangbara.com 27",negatif,0,negatif,95,Menggambarkan kisah pilu dan bencana besar dengan situasi darurat yang menyedihkan.
773,"Upaya ini dilakukan agar proses pendidikan tetap berjalan tanpa harus menunggu pengadaan baru yang memerlukan waktu dan biaya besar. #HematAnggaran #DisdikAceh #MobilerBekasBanjir Alasan Hemat Anggaran, Disdik Aceh Sulap Mobiler Bekas Banjir Demi Percepat Pemulihan KBM -... Dari aceh.tribunnews.com 30",positif,2,netral,85,Memberikan informasi faktual tentang upaya pemulihan pendidikan pasca banjir dengan efisiensi anggaran.
791,Membalas @kemenkumjabar Dukungan moral bagi pegawai Lapas yang terdampak banjir sangat penting untuk menjaga integritas pelayanan. Taruna Poltekpin hadir membantu membersihkan rumah dinas mereka sebagai bentuk solidaritas sesama keluarga besar Kementerian Hukum. Kemenkum Jabar - Asep Sutandar 1 1 33,positif,2,positif,95,Menyatakan dukungan moral dan solidaritas serta bantuan nyata untuk pegawai terdampak banjir.
828,"Membalas @infomitigasi Rumah sy dari bukit kalau selatan 300 meter kalau utara 500 meter,dg sungai 400 meter,sementara ini aman dari banjir besar,setelah dibangun waduk sermo 1 30",netral,1,netral,90,Memberikan informasi faktual tentang kondisi rumah yang aman dari banjir setelah pembangunan waduk.
830,"Membalas @Excel_Dee Orang jawa kuno lebih percaya bilang kalau pohon besar itu di tebang nanti mbahe ngamuk.. sebaliknya kalau bilang pohon itu ditebang dapat menyebabkan banjir longsor, mungkin tak akan percaya 1 155",netral,1,negatif,80,"Mengaitkan penebangan pohon besar dengan potensi banjir dan longsor, menyiratkan dampak negatif."
835,"Akun komentar Banjir bandang yang membawa tumpukan kayu gelondongan besar menerjang Damaran Baru, Kabupaten Bener Meriah, Provinsi Aceh Dari Weather Monitor 1 4 197",negatif,0,netral,90,Memberikan informasi faktual tentang kejadian banjir bandang yang membawa kayu gelondongan.
838,"Banjir besar akhir November 2025 sempat melumpuhkan RSUD Muda Sedia, Aceh Tamiang. Air setinggi tiga meter dan lumpur tebal merendam bangunan, merusak fasilitas, hingga membuat mobil ambulans tak bisa digunakan. Namun harapan tak ikut tenggelam. TNI, Polri, BPBD, relawan dan Tampilkan lebih banyak 2 5 1 967",negatif,0,positif,85,Menggambarkan dampak negatif banjir namun diakhiri dengan pesan harapan dan bantuan dari berbagai pihak.
862,"Membalas @rikywolf444 Ini baru aksi nyata, bukan sekadar wacana. Semoga langkah ini menjadi awal yang baik untuk pemulihan hutan kita secara berkelanjutan. Aceh Sumatra Bangkit! 9",positif,2,positif,98,Mengapresiasi aksi nyata dan menyatakan harapan untuk pemulihan hutan serta semangat kebangkitan.
870,Negara Hadir tanpa menunggu. Semangat untuk Aceh Sumatra Bangkit 1 35,netral,1,positif,98,Mengapresiasi kehadiran negara dan memberikan semangat untuk kebangkitan Aceh dan Sumatera.
871,"Membalas @virdianaurellio dan @dewi_darmawati Masyaalloh benar2 manusia hebat kamu anak muda, kepahlawananmu dalam membantu saudara di aceh dan sumatra ta perlu penghargaan, karena iklasmu membantu sesama adalah bukti kepedulianmu. Salut untukmu kawan.. 91",positif,2,positif,98,Mengungkapkan apresiasi dan salut atas kepahlawanan dalam membantu korban bencana.
872,"10 Wilayah Aceh dengan Kehilangan Tutupan Pohon Terluas, 10 Wilayah Aceh dengan Kehilangan Tutupan Pohon Terluas Dari ajnn.net 5",negatif,0,netral,90,Memberikan informasi faktual tentang wilayah dengan kehilangan tutupan pohon terluas.
896,polri ga kaleng2! Gercep bantuin warga bintang aceh yg terisolir. Thank u so much 18,positif,2,positif,98,Mengapresiasi kecepatan dan efektivitas Polri dalam membantu warga.
902,Gak ada kata telat buat bantu warga. BNPB langsung gaspol pasang ratusan jembatan di Aceh sampe Sumbar. Definisi kerja nyata tanpa tapi. #BNPB #Gaspol #UpdateTerkini #AksiSosial 12,positif,2,positif,98,Mengapresiasi kerja cepat dan nyata BNPB dalam membantu warga.
903,"Membalas @youngaaabbb96 Aminnn, semoga semuanya lekas membaik dan normal kembali. Terimakasih pemerintah atas segala kebijakan-kebijakan dalam melakukan penanganan pascabencana. Aceh Sumatra Pulih 1 22",positif,2,positif,98,"Menyatakan harapan untuk pemulihan, berterima kasih kepada pemerintah, dan optimisme."
914,Membalas @akumalesaja Aceh dan Sumatra tidak sendirian. seluruh negeri berdoa dan membnatu dalam bentuk apapun 3,positif,2,positif,98,"Menyatakan dukungan, solidaritas, dan doa untuk Aceh dan Sumatera."
940,Apresiasi atas kerja keras Pemerintah dan para relawan yang tak kenal lelah memulihkan kondisi Aceh dan Sumatra. Pemerintah Hadir #BersamaPulihkanSumutAceh 3,positif,2,positif,98,Mengapresiasi kerja keras pemerintah dan relawan dalam pemulihan kondisi.
950,"Banjir bandang dan banjir kayu kembali melanda Aceh pada 8 Januari 2026 di wilayah Lampahan, Bener Meriah. Bencana ini berpotensi memicu longsor baru dan menutup kembali jalan yang baru saja diperbaiki oleh warga. Cerita bencana di Aceh belum berakhir—masyarakat diimbau Tampilkan lebih banyak 4 272 359 4 rb",negatif,0,negatif,90,Memberikan informasi faktual tentang banjir berulang dan potensi dampak negatif seperti longsor baru.
960,"Aceh sekarang udah damai, bro! Rakyatnya bisa nikmatin hidup bareng Indonesia. Kerjasama yang solid bikin semua lebih baik! 4",positif,2,positif,98,Menyatakan kondisi damai dan kerjasama yang solid membawa kebaikan.
962,"Aceh kini udah nikmatin kedamaian, guys! Bareng Indonesia, kita terus jaga harmoni dan kerukunan. Ayo, kita dukung pembangunan bersama! 6",positif,2,positif,98,Menyatakan kedamaian dan mengajak untuk menjaga harmoni serta mendukung pembangunan.
965,"Penanganan bencana di Aceh dan Sumatera makin oke, bro! Lihat kemajuan yang signifikan, pemerintah beneran kerja keras demi kita semua. Semangat terus, ya! 27",positif,2,positif,98,Mengapresiasi kemajuan signifikan dalam penanganan bencana dan kerja keras pemerintah.
974,Membalas @Dyananjani89 dan @Flyingfighter27 Taun berapa emang aceh sumut pernah kejadian bencana banjir bandang longsor berapa kali 155,netral,1,netral,90,Mengajukan pertanyaan faktual untuk mencari informasi tentang frekuensi bencana.
978,"Rakyat Aceh kini udah merasakan kedamaian bareng Indonesia. Yuk, kita jaga dan syukuri momen ini, guys! Bersama, kita pasti lebih kuat! 7",positif,2,positif,98,"Menyatakan kedamaian, mengajak bersyukur, dan memberikan semangat persatuan."
984,"Pasca banjir bandang yang melanda sejumlah wilayah di Aceh, Kementerian PU bergerak cepat melakukan penanganan Sungai Krueng Meureudu melalui pembersihan kayu dan sedimen, pengerukan, serta pembuatan alur pandu sungai. #pu608 #SigapMembangunNegeriUntukRakyat 28",positif,2,netral,95,Memberikan informasi faktual tentang penanganan cepat pasca banjir oleh Kementerian PU.
989,Penanganan bencana di Aceh dan Sumatera makin oke! Kerjasama pemerintah dan masyarakat bikin perubahan yang signifikan. Ayo terus dukung dan jaga keberlanjutan! 10,positif,2,positif,98,Mengapresiasi penanganan bencana yang efektif dan mengajak untuk mendukung keberlanjutan.
1010,"Kehadiran negara diwujudkan melalui kerja nyata dan pendampingan berkelanjutan. Pemerintah hadir dan konsisten, memastikan Aceh Sumatra pulih secara menyeluruh dan merata. #PemerintahHadir #AcehSumatraPulih #IndonesiaKuat #NegaraUntukRakyat 4",positif,2,positif,98,Mengapresiasi kehadiran dan konsistensi pemerintah dalam memastikan pemulihan Aceh dan Sumatera.
1028,Membalas @haujju tp maksudnya gmn deh ngetik gt? lu berharap sumatera aceh banjir lg gt? I've been so worried setengah mati with my sister yg kerja di aceh & tinggal di sana skrg. alhamdulilah dia gakena musibah yang sebelumya terjadi di aceh. 1 40,negatif,0,negatif,95,Mengungkapkan kemarahan atas komentar negatif dan kekhawatiran mendalam terhadap anggota keluarga.
1035,"Yuk jangan saling fitnah, mari kita bantu agar Aceh Sumatra Bangkit 6",positif,2,positif,95,Mengajak untuk tidak saling fitnah dan membantu agar Aceh dan Sumatera bangkit.
