id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
284,"Lebih dari satu bulan pascabencana banjir melanda sejumlah wilayah di Aceh, duka dan kelelahan masih dirasakan para korban. Banyak keluarga kini harus memulai hidup dari nol setelah rumah, harta benda, dan sumber penghidupan mereka rusak atau hilang. Di tengah keterbatasan dan Tampilkan lebih banyak 1 210",negatif,0,negatif,60,(dry-run) label simulasi untuk id 284
285,"Kejagung gercep turunin Satgas PKH buat selidiki kerusakan hutan pemicu banjir di Sumatra. Sinergi TNI, Polri & Kejaksaan ini bukti Pemerintah Sigap untuk Aceh Sumatra. Jangan sampe ada yang main-main sama kelestarian hutan kita lagi! #AcehSumatraPulih 42",positif,2,positif,56,(dry-run) label simulasi untuk id 285
288,Pembangunan hunian korban banjir di Sumatera terus dikebut agar masyarakat segera menempati rumah yang layak dan aman. Aceh Sumatera Update 28,positif,2,positif,68,(dry-run) label simulasi untuk id 288
293,Kerusakan hutan memperparah risiko banjir bandang Aceh Sumatera Update 25,negatif,0,negatif,69,(dry-run) label simulasi untuk id 293
309,Banjir bandang jadi alarm serius. Aceh Sumatera Update mencatat 12 perusahaan kini disorot terkait kerusakan lingkungan di wilayah Ace 16,negatif,0,negatif,59,(dry-run) label simulasi untuk id 309
315,Satgas PKH ungkap 12 perusahaan perusak lingkungan di Aceh. Perusahaan itu diduga berkontribusi atas banjir bandang di Aceh Aceh Sumatera Update 21,negatif,0,negatif,85,(dry-run) label simulasi untuk id 315
319,"Guna meringankan beban masyarakat dan memulihkan roda ekonomi, pemerintah memberikan bantuan uang tunai bagi keluarga korban banjir. Aceh Sumatera Update 25",positif,2,positif,81,(dry-run) label simulasi untuk id 319
322,"Satgas PKH ungkap 12 perusahaan perusak lingkungan di Aceh, diduga berkontribusi atas banjir bandang, penegak hukum kini menyiapkan sanksi administratif hingga pidana, termasuk pencabutan izin dan penerapan UU Kehutanan. Aceh Sumatera Update 21",negatif,0,negatif,60,(dry-run) label simulasi untuk id 322
327,Video: KemenPU Gerak Cepat Tangani Sungai Meureudu Terdampak Banjir Aceh Video: KemenPU Gerak Cepat Tangani Sungai Meureudu Terdampak Banjir Aceh Dari 20.detik.com 28,positif,2,positif,93,(dry-run) label simulasi untuk id 327
329,"Warga terdampak banjir dapatkan bantuan logistik dan kebutuhan pokok, distribusi berlangsung lancar. Aceh Sumatera Update 14",positif,2,positif,62,(dry-run) label simulasi untuk id 329
330,Pemerintah berkomitmen mengganti semua rumah warga yang terseret oleh banjir Aceh Sumatera Update 25,positif,2,positif,69,(dry-run) label simulasi untuk id 330
334,"Pemerintah segera tangani warga terdampak banjir, bantuan langsung disalurkan. Pemulihan infrastruktur dimulai. Aceh Sumatera Update 16",positif,2,positif,94,(dry-run) label simulasi untuk id 334
351,TNI ikut bantu bangun hunian sementara supaya warga Aceh punya tempat berteduh lagi setelah banjir melanda #GerakCepat 18,positif,2,positif,61,(dry-run) label simulasi untuk id 351
356,Kerja bareng pemerintah dan TNI hasilkan pemulihan cepat bagi korban banjir di Aceh #GerakCepat 12,positif,2,negatif,75,(dry-run) label simulasi untuk id 356
363,Membalas @Ghurem2 Sepertinya cuma jago berpidato terbukti kerja menangani bencana di Sumatera lemotnya kek hilang sinyal Lihat aceh sudah mau dia bulan masih belum bersih juga dari sisa sisa material bencana banjir bandang 29,negatif,0,negatif,86,(dry-run) label simulasi untuk id 363
369,"Pemulihan listrik pasca banjir emang gak gampang, apalagi di area fasilitas kesehatan. Tapi PLN berhasil nyiapin langkah-langkah supaya 34 fasilitas kesehatan di Aceh bisa kembali beroperasi. Kerja keras yang patut dihargai 31",positif,2,positif,91,(dry-run) label simulasi untuk id 369
377,"Menyeberang jalan di Aceh kini mempertaruhkan nyawa . Pasca banjir dan longsor Aceh–Sumatra, ratusan jalan dan jembatan banyak yang rusak dan terputus. Warga diminta ekstra waspada @Prabowo menugaskan TNI, dipimpin KSAD Jenderal Maruli Simanjuntak, untuk percepatan Tampilkan lebih banyak 17 174 273 6 rb",negatif,0,netral,69,(dry-run) label simulasi untuk id 377
378,Trimakasih pemerintah.. Atas huniannya untuk korban banjir.. Aceh.. 1 85,positif,2,positif,61,(dry-run) label simulasi untuk id 378
383,"Terjadi Lagi, Banjir Bandang Bawa Kayu Gelondongan Terjang Bener Meriah Aceh | BERUT Terjadi Lagi, Banjir Bandang Bawa Kayu Gelondongan Terjang Bener Meriah Aceh | BERUT Dari kompas.tv 1 1 648",netral,1,netral,55,(dry-run) label simulasi untuk id 383
387,"Di Tengah Lumpur dan Harapan, Polres Bener Meriah dan Brimob Polda Aceh Bersihkan Jalan Warga Kampung Setie Bener Meriah Sisa lumpur, bebatuan dan kayu masih menutupi badan jalan di Kampung Setie,Kecamatan TimangGajah, pascabencana banjir dan longsor yang melanda wilayah tersebut 30",positif,2,positif,89,(dry-run) label simulasi untuk id 387
394,Pemerintah siapkan skema bantuan untuk korban banjir di Aceh 13,positif,2,netral,95,(dry-run) label simulasi untuk id 394
395,"𝐉𝐞𝐦𝐛𝐚𝐭𝐚𝐧 𝐑𝐮𝐬𝐚𝐤 𝐏𝐢𝐜𝐮 𝐈𝐧𝐬𝐢𝐝𝐞𝐧, 𝐒𝐞𝐨𝐫𝐚𝐧𝐠 𝐖𝐚𝐫𝐠𝐚 𝐍𝐲𝐚𝐫𝐢𝐬 𝐇𝐚𝐧𝐲𝐮𝐭 𝐓𝐞𝐫𝐛𝐚𝐰𝐚 𝐀𝐫𝐮𝐬 𝐒𝐮𝐧𝐠𝐚𝐢 Sebuah Jembatan penghubung antar dua desa di Desa Alue Leuhob, Kecamatan Cot Girek, Kabupaten Aceh Utara, dilaporkan rusak sejak banjir Tampilkan lebih banyak 2 116",negatif,0,negatif,92,(dry-run) label simulasi untuk id 395
410,"Membalas @cupang_fish dan @NenkMonica Saya pikir juga seperti itu, saya asli dari aceh, dan kondisi aceh hari ini benar2 memprihatinkan m, ditambah lagi dengan longsor dan banjir susulan yg baru terjadi, tapi media sudah tertutupi dengan isu “Mens rea”. Aceh lagi urgent woi !!! 2 695",negatif,0,negatif,97,(dry-run) label simulasi untuk id 410
411,Ya Allah Aceh banjir lagi 657,negatif,0,positif,58,(dry-run) label simulasi untuk id 411
431,"Akses Jalan Terputus, Sat Brimob Polda Sumbar Bangun Jembatan Alternatif Di Area Terdampak Bencana Banjir Di Padang 25",positif,2,positif,94,(dry-run) label simulasi untuk id 431
436,"Padang Butuh Rp5,5 Triliun untuk Rehabilitasi dan Rekonstruksi Pascabencana Banjir Bandang Padang Butuh Rp5,5 Triliun untuk Rehabilitasi dan Rekonstruksi Pascabencana Banjir Bandang - Padek... Dari padek.jawapos.com 22",netral,1,netral,77,(dry-run) label simulasi untuk id 436
450,"Sumatera Utara menargetkan penanaman satu juta pohon sebagai langkah nyata untuk memulihkan lingkungan pascabencana banjir dan tanah longsor yang melanda sejumlah daerah. Mari sama-sama kita cintai alam, rawat hutan, dan hijaukan kembali alam Sumut. #KolaborasiSumutBerkah Tampilkan lebih banyak 3 183",positif,2,positif,92,(dry-run) label simulasi untuk id 450
453,Kemenhut mengatakan pengoptimalan kayu hanyutan banjir terus dilakukan di Aceh Utara dan Sumatera Utara sebagai bagian dari strategi pemulihan cepat lingkungan dan penyediaan hunian bagi warga. Kemenhut terus optimalkan kayu banjir bangun huntara di Aceh Utara Dari antaranews.com 271,positif,2,positif,62,(dry-run) label simulasi untuk id 453
