id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
6050,"Untuk semua saudara yg terkena banjir, terus tabah yaa, dan untuk bantuannya terimakasih Tim Trauma Healing Polda Riau #polri #PolriPeduli #PeduliBencana #PrayForSumatera 19",positif,2,positif,77,(dry-run) label simulasi untuk id 6050
6051,"Smoga semua saudara saudara terdampak banjir selalu diberikan ketabahan hati, and thanks yoo bapak Tim Trauma Healing Polda Riau #polri #PolriPeduli #PeduliBencana #PrayForSumatera 17",positif,2,netral,99,(dry-run) label simulasi untuk id 6051
6066,"Pilu! Anak Hanyut di Depan Mata di Banjir Bandang Aceh Utara, Ibu Curhat ke Najwa Shihab: Umi Tolong 117",negatif,0,negatif,95,(dry-run) label simulasi untuk id 6066
6081,"Pemerintah melalui Kementerian Lingkungan Hidup/Badan Pengendalian Lingkungan Hidup (KLH/BPLH) mengambil tindakan tegas pasca banjir besar dan longsor di Kabupaten Tapanuli Selatan, Sumatera Utara. Menteri Lingkungan Hidup, Hanif Faisol Nurofiq mengatakan, bahwa tiga perusahaan, Tampilkan lebih banyak 1 340",positif,2,negatif,76,(dry-run) label simulasi untuk id 6081
6093,"YANG SEDANG VIRAL AKIBAT BANJIR BANDANG DI SUMUT Ini bukan murni fenomena alam tapi kerusakan alam akibat ulah manusia Sebuah video memperlihatkan momen dimana sungai batang boru yang terletak di Tapanuli Selatan, Sumatera Utara mengalami banjir. Namun banyak warganet yang Tampilkan lebih banyak 7 72 112 3 rb",negatif,0,netral,97,(dry-run) label simulasi untuk id 6093
6099,"Segenap Keluarga Besar BRMP Ruminansia Kecil turut berduka atas bencana banjir dan tanah longsor di Tapanuli Selatan, Tapanuli Tengah, Sibolga, dan wilayah Sumatera. Doa terbaik untuk saudara di sana, semoga diberi keselamatan dan ketabahan dalam menghadapi musibah ini 130",negatif,0,negatif,70,(dry-run) label simulasi untuk id 6099
6119,"Klarifikasi Santai Menko Zulhas Usai Dih*uj4t Panggul Beras saat Kunjungi Korban Banjir Sumatera. jambi.tribunnews.com Klarifikasi Santai Menko Zulhas Usai Dihujat Panggul Beras saat Kunjungi Korban Banjir Sumatera -... Menko Bidang Pangan, Zulkifli Hasan (Zulhas), akhirnya buka suara menanggapi video viral yang menuai kritik tajam di media sosial. 1 1 532",negatif,0,netral,68,(dry-run) label simulasi untuk id 6119
6122,Wahana Lingkungan Hidup Jambi desak pemerintah mencabut izin perusahaan yang terbukti menjadi penyebab bencana banjir dan tanah longsor pada tiga provinsi di Pulau Sumatera. Walhi Jambi desak pencabutan izin perusahaan penyebab bencana Sumatera Dari antaranews.com 224,negatif,0,negatif,88,(dry-run) label simulasi untuk id 6122
6131,"Membalas @alisyarief Pejabat RI dulu waktu Covid dicandain bgt Benar heboh, ada Bansos dikorupsi, Bencana alam dahsyat di Sumatra longsor banjir bw Glondongan kayu besar ada no stikernya sampai ke pantai Lampung dan Nias, kt Pejabat : Bencana Rame diMedsos doang, Rakyat kirim pangan dinyinyirin DPR 3 122",negatif,0,negatif,70,(dry-run) label simulasi untuk id 6131
6141,"Innalillahi wa innailaihi rojiun.. Turut berduka cita atas korban jiwa kebakaran di gedung terradrone.. Terbakarnya gedung terradrone.. Apakah ada hubungannya dengan banjir besar Sumatera ???, entahlah.. Indonesia sedang berduka karena air dan api... innalillah.. 2 3 951",negatif,0,negatif,67,(dry-run) label simulasi untuk id 6141
6146,"Membalas @ARSIPAJA Bisa ditebak wowok bakal pilih apa. Yap, pasti lebih milih melanjutkan program mbg yang gada persiapan itu daripada misi kemanusiaan buat warga aceh 4 221",negatif,0,positif,80,(dry-run) label simulasi untuk id 6146
6153,"Membalas @lucimaya123 ukuran tangan pemerintah yg tak kunjung datang setelah belasan hari. Dicekam kelaparan dan nyaris mati, hinga putus asa, mereka katakan tak perlu lagi kslian datang wahai pemerintah - cukup kirimkan kami kafan. Rakyat aceh seolah sengaja dibiarkan kelaparan dan mati sendiri. 1 26",negatif,0,netral,69,(dry-run) label simulasi untuk id 6153
6155,"Sampai kpn kondisi bencana bisa pulih kembali, kuatkan saudaraku di Aceh dan Sumatera ya Alloh 7",positif,2,positif,85,(dry-run) label simulasi untuk id 6155
6161,"demn, ternyata ibu laundry biasa aku satu tapanuli 6",negatif,0,netral,91,(dry-run) label simulasi untuk id 6161
