id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
7281,"Kepala Basarnas RI, Marsdya TNI Mohammad Syaf'i melaporkan total 974 korban jiwa meninggal dan 298 orang masih dalam pencarian dunia akibat bencana banjir bandang dan tanah longsor di Sumatera. #banjirBandang #Basarnas #BNPB 36",negatif,0,negatif,90,Melaporkan jumlah korban jiwa meninggal dan hilang akibat bencana.
7286,Ikuti terus yuk update info tentang banjir Sumatera di BNPB Live Update Bencana jam 17.00 youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 15,netral,1,netral,95,Memberikan informasi tentang sumber update bencana yang faktual.
7290,"BNPB Live Update Bencana, ini sangat membantu untuk perkembangan bencana saat ini, apalagi keluarga aku ada yg di aceh youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 27",positif,2,positif,85,Mengungkapkan bahwa update bencana dari BNPB sangat membantu.
7291,udah jam 17.00 nih waktunya ngikutin update bencana banjir Sumatera di BNPB Live Update Bencana youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 106,netral,1,netral,95,Memberikan informasi faktual tentang waktu untuk mengikuti update bencana.
7292,ayo kita bisa ikut pantau di BNPB Live Update Bencana semoga segera aman ya disana aminn youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 8,positif,2,positif,90,Mengajak untuk memantau dan menyampaikan doa serta harapan agar kondisi segera aman.
7314,"Membalas @dks_e12 Alhamdulillah mereka ngk papa, air masuk ke rumah tapi masih bisa ditinggalin. Semoga ngk hujan lagi, jadi bsok udah kering. Karena tadi pas ditelpon, air masih hampir setinggi pinggang org dewasa di teras rumah. #PrayForSumatera 85",netral,1,positif,90,Mengungkapkan rasa syukur karena keluarga selamat dan harapan agar hujan tidak turun lagi.
7315,"minggu lalu perumahanku banjir. pertama kali dalam sejarah, air sampe masuk ke dalam rumah. untungnya yg masuk ke dalem cuman semata kaki (karna rumahku lebih tinggi dari jalanan depan). gituuu aja aku suetresssss 2 hari perkara barang"" yg basah. APALAGI INI DI SUMATERA YAALLAH 40",negatif,0,negatif,90,Mengungkapkan stres pribadi akibat banjir dan empati terhadap kondisi yang lebih parah di Sumatera.
7324,Alhamdulillah adik cafe yg aku kenal pun baru balas message bagitahu dia Selamat kat rumah . Nampak macam tak teruk sangat kondisi air masuk rumah dia 1 253,negatif,0,positif,90,Mengungkapkan rasa syukur dan lega karena seseorang yang dikenal selamat dari banjir.
7335,LAPORAN HARIAN ABI RESPONSIF - TANGGAP BENCANA SUMATERA 7-8 Desember 2025 Donasi Sekarang: BCA 3753300313 (a.n. Yayasan Ahlulbait Indonesia Responsif) CP: Ali Murtadha 081991999914 #ABIResponsif #Indonesia #Aceh #Sumut #Sumbar #Banjir #Ahlulbait #AhlulbaitIndonesia #ABI 78,netral,1,positif,85,Memberikan laporan dan ajakan untuk donasi sebagai bentuk bantuan.
7338,"Membalas @toe_giman @tonichan157 dan @sjafriesjams Jika sebagai presiden, sudah saya tetapkan bencana banjir, Aceh, Sumut & Sumbar statusnya sebagai prioritas/bencana nasional agar segera maks penanganannya @prabowo @sjafriesjams 34",netral,1,negatif,85,Menyatakan kritik tersirat terhadap penanganan bencana yang belum maksimal dan menyarankan penetapan status bencana nasional.
7350,"Membalas @NataliusPigai2 BRO.... perjuangan HAMnya Saudara² di Aceh, Sumber, dan Sumut pasca Banjir Bandang Kayu Gelondongan dan Longsor... Tuntut Pelaku Ilegal Logging dan Tambang² Liar... BERANI GAK?!? 27",negatif,0,negatif,90,Menuntut penindakan terhadap pelaku ilegal logging dan tambang liar yang dianggap penyebab bencana.
7358,"Membalas @janicepages Kayak mereka ada yang lagi di rumah tiba-tiba banjir dengan cepat jadi harus ngungsi, ada juga yang lagi di jalan dan akhirnya kejebak sampe gak makan seharian. Dengan kondisi nggak makan itu, harus bertaruh nyawa dengan jalan kaki lewat medan yang masih banjir. 1 57",negatif,0,negatif,90,Menggambarkan kondisi sulit dan mengancam nyawa yang dialami korban banjir.
7373,"Membalas @folkshittmedia Masa yang begini ga dikategorikan bencana nasional 3 provinsi loh... FYI ini dikampung yang namanya Salareh Aia di Kec. Palembayan Kab. Agam banyak korban dan rumah sudah hancur tenggelam tak bersisa, rumah temanku juga terendam. 3 1 rb",negatif,0,negatif,90,"Mengungkapkan kekecewaan karena bencana tidak dikategorikan sebagai bencana nasional, menyoroti kerusakan parah dan banyak korban."
7377,"Info Terkinin: Kondisi rumah warga di Kecamatan Ranah Batahan akibat banjir yang semakin parah pada 25 November 2025. berdasarkan informasi yang disampaikan Zikri warga Ranah Batahan ada 4 kampung yang terendam banjir yaitu Jorong Air Napal, Jorong Taming Batahan, Jorong Kampung Tampilkan lebih banyak 1 19 40 1 rb",negatif,0,netral,90,Memberikan informasi faktual tentang kondisi banjir yang semakin parah di beberapa kampung.
7379,"Dari Wardatina Mawa hingga Teuku Ryan, para selebritas ini membagikan kondisi rumah keluarga mereka yang terendam banjir dan curahan hati penuh haru atas musibah yang terjadi. 4 Artis Asal Pulau Sumatera yang Ikut jadi Korban Banjir, Rumah Mawa Hingga Teuku Ryan Ikut... Dari aceh.tribunnews.com 86",negatif,0,negatif,85,Melaporkan kondisi rumah selebritas yang terendam banjir dan curahan hati penuh haru atas musibah.
7386,"Dari total itu, sebanyak 4.876 kk atau 18.158 jiwa memilih tidak mengungsi, sementara 14 KK atau 53 jiwa lainnya terpaksa harus mengungsi ketempat saudaranya, karena rumah mereka terendam banjir dan tidak bisa ditempati. #Banjir #WargaMengungsi Banjir Kepung 13 Kecamatan di Aceh Timur, 53 Jiwa Terpaksa Mengungsi - Serambinews.com Dari aceh.tribunnews.com 1 1 157",netral,1,negatif,85,Melaporkan jumlah warga yang terdampak dan terpaksa mengungsi akibat banjir.
7388,"Membalas @yoidomaya Kalau gempa atau tsunami kami bisa ikhlas, itu kuasa Tuhan, belum ada teknologi yang dapat mencegah. Namun banjir ini kami tahu dengan pasti, ini karena alam yang dirusak. Tak perlu kami masuk ke dalam-dalam hutan, dari rumah kami pun dapat kami lihat hutan2 itu sudah “colak”. 1 74",negatif,0,negatif,95,Mengungkapkan kemarahan dan menyalahkan kerusakan alam akibat ulah manusia sebagai penyebab banjir.
7408,"Perubahan guna tanah ganggu ekosistem sungai Bina benteng atau gali terusan, tidak banyak bezanya - Pakar #SinarHarian #banjir #SungaiKelantan sinarharian.com.my Perubahan guna tanah ganggu ekosistem sungai SHAH ALAM - Kaedah menggali terusan atau membina benteng di Sungai Kelantan bukanlah penyelesaian sepenuhnya terhadap masalah banjir di negeri itu... 503",netral,1,netral,85,Menyajikan analisis faktual dari pakar mengenai penyebab banjir dan solusi yang tidak efektif.
7409,aku bikin video ini sambil nahan nangis #kebanjiran #banjir #vtuber #vtuberindonesia #vtuberid 33,negatif,0,negatif,95,Mengungkapkan rasa sedih hingga menahan tangis saat membuat video tentang banjir.
7426,"abis liat story temen yg lagi ns di aceh ya Allah di tempatnya banjir dh surut tapi jalanan roboh, rumah kondisi miring dan udah setengah tertimbun tanah 112",negatif,0,negatif,90,Menggambarkan kerusakan parah akibat banjir seperti jalanan roboh dan rumah tertimbun tanah.
7444,"Entah mengapa saya punya feeling: isu lingkungan yang rame saat ini akibat menjadi biang kerok banjir di mana-mana, akan terlupakan dalam sepekan atau dua. Setelahnya? Ya balik lagi ekspansi sawit dan jorok (buang sampah sembarangan). Selain karena sifat orang Indonesia itu Tampilkan lebih banyak 1 24",negatif,0,negatif,90,Mengungkapkan pesimisme bahwa isu lingkungan penyebab banjir akan segera dilupakan dan kebiasaan buruk akan terulang.
